72 214482
69 72347
82 51396
72 118106
79 78713
80 18741
77 66285
73 92675
77 70190
73 14594
80 25585
72 137262
73 78765
73 79232
71 159219
73 20496
80 31001
70 104293
71 167040
67 77701
73 88042
73 88719
72 149547
67 83703
70 46690
71 181709
70 123505
70 198251
67 6606
69 164545
67 10307
70 62956
69 169809
70 66784
76 56362
70 75997
76 50692
79 51997
79 52997
70 214279
69 44179
77 11089
70 220780
70 89838
82 15642
79 40178
74 72910
79 40527
72 5285
74 7646
81 17222
75 98167
75 29146
72 108742
81 1403
75 35683
79 10708
78 115645
73 71018
71 22267
73 72546
80 75242
72 31839
71 124856
80 1174
70 130522
79 24601
71 204989
82 43652
78 60508
80 84854
73 43226
69 10987
80 88004
69 12767
77 35715
78 102600
76 16940
79 107039
69 15403
76 22119
76 23485
69 19993
80 57654
76 24733
69 20669
71 72020
71 102435
80 66393
69 153120
76 119745
71 82506
71 113237
69 120927
72 48406
72 58518
76 65532
73 121056
69 62367
74 106735
73 106370
77 101306
74 113369
79 90104
79 92249
