5.01768 1.2449 -4.17688e-06
5.22062 1.26662 -6.04085e-06
7.34884 1.23715 -5.03216e-06
9.42594 1.27037 -1.10823e-06
0 0 0
5.25083 1.25984 -3.81462e-06
4.51527 1.28272 -6.10607e-06
4.90807 1.27596 -8.07808e-06
7.35939 1.28833 -7.37961e-06
3.18795 1.27128 -3.16901e-06
10.9261 1.28546 -5.35054e-07
3.0635 1.26028 -6.32783e-06
-3.37169 1.272 -8.6302e-06
5.28559 1.26011 5.2721e-08
1.40584 1.29006 -1.29101e-05
9.24288 1.27466 -4.63703e-06
-9.02473 1.28916 -1.20617e-05
-3.31306 1.29699 -1.19497e-05
-8.03022 1.23845 -1.98304e-06
-11.0229 1.28479 -6.27311e-06
1.60923 1.2308 4.4245e-07
-15.176 1.27715 -7.56883e-06
-8.19634 1.24562 -5.45589e-06
-4.00394 1.27893 -5.79448e-06
-9.25883 1.26143 -6.79672e-06
-10.1042 1.27616 -5.87504e-06
-6.54171 1.25808 -7.75786e-06
0 0 0
-4.82223 1.28517 -4.20697e-06
-2.73816 1.25674 -5.84206e-06
0.153547 1.28109 -5.5594e-06
-3.24344 1.26689 -5.77968e-06
-12.5614 1.30423 -2.51205e-06
-8.32289 1.2691 -3.89244e-06
-2.96906 1.28416 -2.88676e-06
-1.88392 1.26025 -2.84233e-07
-5.60218 1.30192 -9.33774e-06
-0.646762 1.24665 -7.60704e-07
0 0 0
-3.11966 1.30048 -1.65313e-06
0.158913 1.2629 -2.57644e-06
-7.771 1.30141 -7.20187e-06
-7.6667 1.28297 -1.32959e-05
-3.77994 1.29861 -8.87758e-06
-3.91045 1.26886 -5.33901e-06
-4.13065 1.28543 -4.79869e-06
-4.15645 1.27203 -4.66681e-06
-12.1419 1.29926 -8.10024e-06
-4.22338 1.28822 -6.55235e-06
1.80329 1.3046 -1.28916e-06
-6.76777 1.29 -1.28203e-05
-8.52346 1.29019 -1.00044e-05
4.69667 1.27053 -6.48122e-06
0.830956 1.29305 -9.05216e-06
-5.98507 1.27336 -8.94035e-06
-1.78245 1.28616 -1.00353e-05
2.48921 1.26246 -3.09096e-06
0.143394 1.27767 -1.13971e-05
-3.39081 1.26212 -9.6032e-06
-3.93238 1.26636 -8.63262e-06
-5.36406 1.24412 -4.4915e-06
0 0 0
-4.29779 1.26684 -5.6909e-06
-6.24681 1.23257 -3.92659e-06
-6.68657 1.27119 -9.10054e-06
0.358125 1.24499 -6.83627e-06
0.582093 1.27473 -7.79047e-06
3.37129 1.25954 -3.05015e-06
-0.90134 1.27081 -8.34355e-06
5.55195 1.25639 -4.21803e-06
0.0863483 1.27656 -7.0245e-06
5.76216 1.26259 -3.14129e-06
0 0 0
4.70767 1.29186 -7.49804e-06
-0.625573 1.27842 -9.92931e-06
-1.70101 1.29143 -5.58368e-06
-2.36444 1.24472 -2.92183e-06
-0.77251 1.28617 -6.69417e-06
-0.797433 1.27397 -4.30388e-06
1.64525 1.27383 -4.45234e-06
-3.35621 1.27681 -1.02079e-05
6.41106 1.27911 -3.79534e-06
1.29138 1.26678 -2.74403e-07
-1.92252 1.28557 -6.87037e-06
-3.79264 1.06313 -5.9484e-06
2.55374 1.05314 1.35422e-06
-9.66444 1.2555 -2.98553e-06
-3.43096 1.2693 -1.06164e-05
-2.25174 1.26039 -5.12461e-06
-8.8147 1.23311 -2.87612e-06
-6.88202 1.24554 -8.24099e-06
-6.60142 1.23709 -6.06372e-06
-4.0191 1.23195 -6.36474e-06
-4.31787 1.234 -5.24164e-06
0.454351 1.22757 -3.14635e-06
0 0 0
-9.68995 1.23642 -6.58507e-06
-1.25513 1.23947 -7.00505e-06
4.35437 1.21574 -6.29651e-07
4.98033 1.22925 -1.66212e-06
-5.83791 1.24517 -4.37509e-06
-1.28121 1.23939 -3.32256e-06
0.650803 1.23148 -5.91952e-06
-0.576778 1.24237 -3.33645e-06
-4.3878 1.25099 -6.4303e-06
2.51651 1.26255 -7.39259e-06
0 0 0
-4.19275 1.26413 -5.37019e-06
-2.82762 1.26421 -5.87733e-06
-1.85912 1.27222 -8.47495e-06
-2.35644 1.23835 -1.89952e-06
4.26562 1.2219 -5.43353e-06
-0.75771 1.23484 -5.12634e-06
-4.99534 1.25287 -6.83631e-06
-5.02401 1.24839 -8.65617e-06
-8.16504 1.2693 -9.07645e-06
-4.42083 1.24979 -8.5492e-06
-3.69594 1.27235 -1.11015e-05
-8.39805 1.28705 -9.85109e-06
-5.52906 1.2992 -1.62254e-05
-5.25968 1.29459 -9.77038e-06
-5.30218 1.31175 -1.34191e-05
-2.11436 1.29648 -8.85128e-06
-0.252724 1.29456 -5.6417e-06
-0.83517 1.25447 -6.48689e-06
0.55646 1.27179 -1.56965e-06
1.59656 1.2321 -2.70067e-06
-2.57138 1.24867 -8.03774e-06
6.50331 1.23395 -8.00224e-06
0 0 0
0.75152 1.25145 -3.55559e-06
1.5954 1.23287 -6.55216e-06
2.59611 1.24455 -1.63183e-06
0.346886 1.2417 -9.36159e-06
-1.33036 1.26667 -6.12593e-06
-1.02401 1.25743 -7.68561e-06
-2.17851 1.26396 -7.65545e-06
0.0575359 1.24086 -5.92358e-06
2.60838 1.26526 -6.02428e-06
3.93527 1.25258 -5.55521e-06
0 0 0
3.89591 1.27579 -3.66702e-06
0.488366 1.25537 -5.74368e-06
-0.749243 1.28378 -6.27304e-06
0.595737 1.27703 -4.25975e-06
3.94662 1.30604 -8.16351e-06
-3.5166 1.29646 -9.38149e-06
0.508654 1.3094 -4.7675e-06
-0.899077 1.2869 -1.14832e-05
-0.324872 1.31668 -1.20661e-05
-2.98362 1.29914 -8.76248e-06
-2.97324 1.33832 -1.20893e-05
-11.1128 1.29346 -1.48782e-05
-6.53706 1.0436 -1.60107e-06
-10.3537 1.25568 -6.40496e-06
1.0972 1.03154 -2.03484e-06
-5.93166 1.27104 -1.03327e-05
8.59374 1.0336 2.0113e-06
-2.90116 1.25511 -6.32599e-06
-3.67787 1.02539 -6.30488e-08
-2.28836 1.25938 -4.3925e-06
6.26514 1.03355 -3.95084e-06
-6.75735 1.26938 -3.9092e-06
0 0 0
6.01841 1.02987 1.56721e-06
-1.65954 1.25777 -4.65439e-07
3.39997 1.03513 1.54145e-06
3.47242 1.2759 -5.8512e-06
1.19582 1.02575 3.44421e-06
-7.34282 1.26716 -9.92295e-06
-2.47218 1.03697 -2.96545e-06
-3.1497 1.26189 -6.09869e-06
-0.870781 1.02727 -9.48218e-07
-3.77743 1.25373 -4.30322e-06
0 0 0
3.67821 1.02864 2.90817e-06
5.34297 1.24987 -2.53348e-06
2.18206 1.02101 2.67654e-06
-7.11177 1.23881 -3.12676e-06
-2.67658 1.03394 7.03263e-07
-7.83333 1.24926 -9.0105e-06
-0.495313 1.03944 2.80851e-07
-4.08005 1.25453 -9.26223e-06
-5.75328 1.04445 -1.70003e-06
-6.2174 1.24601 -4.53256e-06
-3.18444 1.03006 1.51667e-06
-4.08743 1.25733 -1.08242e-05
2.22141 1.04501 -3.45656e-06
-1.00298 1.24321 -9.6508e-06
-0.41532 1.03465 -1.2642e-06
1.46369 1.22968 -5.58747e-06
-0.805511 1.04068 1.31553e-09
3.07397 1.22796 -3.17359e-06
5.98505 1.03645 5.92193e-06
3.22348 1.22931 -4.71177e-06
4.05858 1.04095 -2.38164e-06
5.13767 1.21402 1.12395e-07
0 0 0
2.18381 1.02781 4.53801e-07
2.54721 1.23525 -5.55998e-06
3.46677 1.05208 3.85485e-07
0.147573 1.25729 -8.67458e-06
2.67203 1.03984 -1.12857e-06
0.856173 1.25088 -2.28986e-06
1.10107 1.05747 -1.45503e-06
3.52476 1.24466 -1.01097e-05
-0.501091 1.04404 -2.34658e-06
5.50727 1.24604 -4.62716e-06
0 0 0
8.82195 1.0528 1.13109e-06
2.5508 1.25177 -1.4514e-06
3.81789 1.03667 -1.67529e-06
-2.21795 1.24823 -7.36037e-06
4.18555 1.05592 -1.19645e-06
3.87197 1.26328 -8.88105e-06
0.178983 1.05793 -1.19617e-06
-3.13806 1.25191 -8.11304e-06
11.8774 1.07215 8.49107e-07
-0.613032 1.24965 -5.46848e-06
1.60755 1.06411 -2.13905e-06
-17.5656 0.995357 -5.50404e-06
-4.28811 0.832823 1.33849e-06
-3.22964 1.1532 -5.66275e-06
-2.23821 0.953668 1.21917e-06
-5.9123 1.15002 -4.53715e-06
0.774834 0.942949 1.32868e-06
-6.11316 1.12987 -3.31888e-06
-2.6681 0.928904 2.29415e-06
-1.24441 1.12268 -2.28394e-07
-5.16582 0.947241 1.64667e-07
-5.60209 1.12473 -1.66886e-06
0 0 0
-2.60291 0.936036 1.65607e-06
-4.27633 1.12535 -6.99037e-07
4.4258 0.936932 6.1456e-06
2.36874 1.12797 -2.15002e-06
-7.41333 0.952635 6.10687e-07
-15.8196 1.14774 -3.38147e-06
-2.00196 0.960249 -1.93188e-07
-4.59462 1.14121 -1.05188e-06
1.46161 0.966314 1.2023e-06
-2.97025 1.16783 -5.6089e-06
0 0 0
-0.761136 0.983168 2.89601e-06
-3.93356 1.16743 -7.35229e-06
1.06815 0.974218 -9.01465e-07
-12.2496 1.14694 -6.80213e-06
-7.03704 0.959933 -2.17651e-06
-8.8405 1.16789 -5.42444e-06
-2.05789 0.990275 -2.09728e-06
-1.38747 1.22103 -5.77283e-06
0.77337 1.02772 -9.97638e-07
-6.5246 1.20736 -5.53924e-06
-6.99287 1.00653 -2.01051e-06
-7.80643 1.22622 -1.00299e-05
-6.04637 1.03065 -4.07388e-06
-6.07736 1.20641 -1.01649e-05
-1.87543e-12 1 -6.43804e-18
-3.99117 1.20216 -8.65155e-06
1.5286 0.993899 -2.21235e-06
-0.365812 1.21146 -6.62436e-06
-4.29866 1.00337 -1.5479e-06
-7.63063 1.19998 -9.65418e-06
-0.944005 1.00904 1.90265e-07
-0.657337 1.20457 -7.42918e-06
0 0 0
0.159806 0.991081 1.89409e-06
3.6847 1.20389 -1.02223e-06
3.67993 1.00244 1.34907e-07
-2.10236 1.19757 -4.52625e-06
5.03999 0.996439 -1.53079e-06
-5.0612 1.20944 -5.39094e-06
5.19498 0.99781 -1.83776e-06
-5.94069 1.18918 -6.08319e-06
-3.56992 0.984472 1.2065e-06
-8.0383 1.21079 -6.95371e-06
0 0 0
1.56958 0.99064 1.01656e-06
-0.940174 1.19613 -6.07315e-06
0.114635 0.982035 1.31546e-06
-2.07583 1.2232 -7.7686e-06
1.97357 1.00441 3.31838e-06
-3.43072 1.22502 -9.49793e-06
-6.66457 1.00484 -4.41552e-06
-2.26723 1.23306 -7.18424e-06
1.6642 0.999244 -2.13202e-06
-12.029 1.24819 -9.93789e-06
-5.29382 1.01473 -3.62836e-06
-7.01831 1.19564 -8.00371e-06
1.36046 1.15097 -3.98413e-06
1.19312 1.18088 -4.19047e-06
-6.55294 1.15245 -7.28464e-06
-1.31418 1.17096 -1.95418e-06
2.97625 1.16654 -3.9025e-06
-0.916965 1.17306 -3.98095e-06
-5.06733 1.15537 -3.409e-06
2.21128 1.1652 -2.15117e-06
4.42326 1.15539 -2.21154e-06
3.12181 1.15901 -1.2854e-06
0 0 0
12.7096 1.12646 7.15178e-06
1.07537 1.16947 -4.38872e-07
10.0873 1.13622 8.21447e-07
4.94567 1.17168 -2.0539e-06
1.49357 1.1407 -6.99779e-07
0.965583 1.17585 -3.69448e-06
3.87924 1.13531 -1.11301e-07
-1.74445 1.1862 -7.95282e-06
4.10674 1.14628 -5.96617e-07
1.95861 1.16958 -1.93768e-06
0 0 0
-3.45649 1.14352 -3.31666e-06
-1.18192 1.17278 -9.72653e-07
2.62686 1.1502 -2.36356e-06
5.02983 1.16056 -2.67688e-06
3.03954 1.15513 -2.56034e-06
5.16593 1.18481 -7.30863e-06
2.67876 1.15693 1.55424e-06
-3.31319 1.19039 -3.06876e-06
-1.31617 1.16336 -3.83948e-06
-1.47084 1.18992 -6.65443e-06
6.56118 1.17281 -3.53455e-06
2.1006 1.20436 -6.23673e-06
2.03842 1.18875 -7.54313e-06
-1.56992 1.20883 -7.28883e-06
1.22967 1.19477 -6.86361e-06
1.58636 1.20306 -3.5793e-06
1.3199 1.18553 -5.63918e-06
8.02451 1.18386 -4.09179e-06
6.66759 1.1692 -2.90704e-06
8.12154 1.18254 4.47586e-07
9.17799 1.18008 -2.57891e-06
10.9706 1.18743 -1.64468e-07
0 0 0
3.77379 1.17502 -3.25513e-06
6.90083 1.1798 -2.43325e-06
2.49636 1.16895 -2.62698e-06
6.54967 1.19523 -4.70547e-06
4.27526 1.18191 -2.8143e-06
5.5552 1.20255 -4.6192e-06
7.24821 1.1632 -7.04193e-07
9.70633 1.17626 -5.9012e-07
0.121372 1.17705 -2.53032e-06
11.4366 1.19093 -1.74582e-06
0 0 0
7.26189 1.18573 -2.27576e-06
4.36176 1.18026 -3.87899e-07
5.31641 1.18865 -3.04084e-06
10.3276 1.19129 -1.57984e-06
8.22189 1.17537 -2.8661e-06
11.8739 1.18628 -2.12893e-06
0.223316 1.18483 -3.59753e-06
6.6392 1.19475 -2.65422e-06
-5.19357 1.19268 -9.66581e-06
5.72577 1.21376 -1.35061e-06
0.387853 1.20814 -5.64184e-06
-7.40912 1.09382 -5.23248e-06
-2.02063 1.06737 -2.62236e-06
-4.19504 1.18767 -1.01302e-06
1.35144 1.17483 -2.21704e-06
-6.11376 1.19637 -2.7549e-06
2.23141 1.20799 -4.45267e-06
2.02259 1.20849 -1.51581e-06
-1.00945 1.19758 -1.93916e-06
0.923942 1.22279 -1.66477e-06
-5.40166 1.19086 -5.70146e-06
-6.72108 1.24256 -5.19115e-06
0 0 0
7.46278 1.20232 1.88009e-06
1.61523 1.22786 -2.92013e-06
-0.0895715 1.22023 -3.48074e-06
-0.0175196 1.20729 2.12598e-06
-0.304189 1.21013 -1.71528e-06
5.84816 1.18574 3.25539e-07
5.16985 1.20281 -1.89258e-06
-1.55373 1.19568 -4.08381e-06
-4.44326 1.19999 -3.95199e-06
-5.26211 1.18889 -3.86583e-06
0 0 0
-8.69656 1.17837 -2.04349e-06
-1.33904 1.19513 -4.79667e-06
0.357823 1.18447 -2.0165e-06
-11.9105 1.24401 -5.72866e-06
5.21838 1.22292 -2.35037e-06
-0.515691 1.3031 -6.2443e-06
-9.24179 1.27561 -5.48264e-06
-2.54439 1.23557 -3.73555e-06
3.29527 1.24588 -6.04559e-06
-2.74156 1.13218 -1.46426e-06
-13.0506 1.15541 -6.32574e-06
-7.98042 1.14009 -6.1324e-06
-5.13949 1.14066 -6.41675e-06
8.35459 1.21021 -4.42683e-06
-4.17027 1.22224 -7.82468e-06
3.64355 1.27385 -1.46162e-06
3.44623 1.27969 -8.58795e-06
-2.70813 1.25364 -5.24897e-06
3.79401 1.2456 -7.21226e-06
0.948921 1.18417 1.91254e-06
1.69221 1.16696 -1.82986e-07
4.5978 1.18266 -3.84454e-06
0 0 0
5.95331 1.16284 -2.40909e-08
8.11872 1.19183 2.29273e-07
0.208043 1.17762 -3.5112e-06
4.69559 1.19684 -4.32641e-06
5.48731 1.18693 -4.28792e-06
-1.49129 1.18801 -2.2542e-06
7.22615 1.17447 -2.92692e-07
7.8894 1.18817 -1.57647e-06
1.18795 1.18739 -5.55976e-06
-0.132345 1.19947 -4.35978e-06
0 0 0
-7.47748 1.18571 -2.85858e-06
0.392577 1.20672 -1.59527e-06
8.47304 1.17885 -3.16589e-06
-2.43552 1.22199 -6.12438e-06
-1.98072 1.20064 -7.46984e-06
-0.785222 1.21788 -3.90691e-06
1.30403 1.1836 -4.94842e-06
2.98297 1.21054 -3.51309e-06
1.28574 1.19238 -3.7052e-06
-1.61025 1.21521 -7.72744e-06
-3.93725 1.2145 -9.1021e-06
-10.0492 1.1952 -8.61832e-06
-0.190828 1.18097 1.00886e-07
-2.00304 1.19131 -5.17501e-06
-8.02378 1.19184 -8.53445e-06
-2.33652 1.17573 -3.75893e-06
-4.48283 1.18261 -7.48292e-06
-8.15293 1.1677 -4.43495e-06
3.85887 1.1693 -1.74864e-06
-3.45329 1.1707 -3.33799e-06
-0.717411 1.16648 -2.83937e-06
5.02311 1.16814 -5.75482e-07
0 0 0
5.50198 1.16671 -3.74714e-06
10.6818 1.14746 1.33875e-06
0.550302 1.16581 -3.35764e-06
4.32333 1.14683 1.26273e-06
4.76151 1.14772 1.25958e-06
1.12418 1.15427 9.02605e-07
2.08973 1.15996 -3.08809e-06
9.14641 1.16363 1.92274e-06
3.45857 1.16118 3.06899e-07
10.7823 1.16157 -1.15707e-06
0 0 0
8.97015 1.15716 9.67423e-07
-1.70042 1.16409 -1.94429e-06
4.79152 1.17732 -3.51357e-06
2.10102 1.17362 -6.31062e-06
-0.896295 1.1788 -5.5135e-06
6.15464 1.1895 -2.20203e-07
7.61108 1.18042 -3.84608e-06
-4.67101 1.16834 -3.08847e-06
-7.33303 1.18319 -9.5844e-06
-1.6001 1.18467 -4.92676e-06
-7.3196 1.18063 -9.70858e-06
6.6153 1.18668 -1.56708e-06
-3.74383 1.18657 -6.93436e-06
4.26803 1.17034 -3.67893e-06
10.7343 1.19506 -5.66741e-06
1.27119 1.19814 -1.49003e-06
7.79481 1.18511 -2.67431e-06
-1.51066 1.18613 -4.44661e-06
5.19561 1.18021 -3.80845e-06
3.8146 1.17982 -1.04013e-06
7.33115 1.17924 -4.23313e-06
-1.75873 1.17288 -3.94079e-06
0 0 0
6.86657 1.18485 -2.53433e-06
6.2701 1.19019 -2.10657e-06
8.00257 1.18555 -1.32139e-06
6.39973 1.18207 -6.29355e-07
5.93859 1.18194 -4.12068e-07
2.72657 1.18473 -2.23047e-06
3.22798 1.19507 -3.70296e-06
9.70712 1.17831 -1.84187e-07
-1.04078 1.1828 -3.86294e-06
3.75781 1.18487 -2.02412e-06
0 0 0
2.55602 1.18742 -2.0763e-08
11.1203 1.18727 1.40965e-06
5.01508 1.19826 -4.39155e-06
11.5039 1.19195 -2.64104e-06
5.2212 1.19055 -2.03147e-06
8.2557 1.19992 -4.27362e-07
2.42851 1.21701 -8.69162e-06
-1.98925 1.19796 -7.07937e-06
5.66263 1.19809 5.3138e-08
2.30045 1.22871 -6.92231e-06
-0.383476 1.21605 -4.22186e-06
-1.68339 1.07516 -3.83428e-06
3.20387 1.09254 -2.43886e-06
1.3718 1.18458 -6.6126e-06
-2.36349 1.1802 -5.55677e-06
6.98758 1.20572 -5.68592e-06
5.81806 1.19091 -2.9108e-07
4.80971 1.19018 -8.55981e-07
0.383607 1.18157 -2.6027e-06
2.8483 1.19435 -5.75541e-06
