67 270
67 961
67 1245
67 1420
67 1565
64 395
64 450
66 15
66 27
64 492
64 695
67 2203
67 2246
65 19
67 2279
64 838
64 898
67 2464
65 471
67 2974
65 510
65 521
67 3049
64 1201
64 1228
64 1250
65 838
67 3530
67 3700
67 3731
64 1542
67 3809
64 1605
65 1427
67 4057
65 1475
64 1683
65 1484
67 4328
64 1847
67 4626
67 4800
66 1736
64 2054
66 1740
64 2084
66 1809
64 2175
64 2186
64 2208
64 2210
67 5249
64 2397
64 2408
67 5322
67 5476
67 5493
67 5508
67 5628
67 5647
64 2770
67 5782
64 2814
64 2875
64 2894
64 3018
64 3110
64 3167
66 2542
64 3279
64 3356
64 3370
66 2620
67 6642
67 6656
66 2710
67 6744
64 3724
64 4126
64 4197
67 7633
64 4310
67 7861
64 4555
64 4591
64 4628
67 8152
66 3600
67 8387
66 3680
64 5163
67 8680
67 8869
64 5393
64 5434
67 8993
64 5504
67 9155
64 5608
67 9289
64 5954
67 9605
66 4301
64 5992
67 9650
64 6073
64 6159
64 6193
64 6482
64 6489
67 10129
64 6508
67 10263
66 4771
64 6711
66 4780
67 10484
64 6788
64 6879
67 10596
67 10725
67 10740
64 7092
67 10924
66 5099
64 7214
66 5167
66 5220
66 5283
64 7438
64 7523
64 7615
64 7629
64 7640
67 11636
67 11693
64 7770
64 7872
64 7939
64 7994
66 5715
64 8038
66 5724
66 5732
66 5800
64 8177
64 8416
64 8514
64 8590
66 6313
64 9059
64 9110
64 9150
64 9475
64 9791
67 11815
64 9836
67 12094
64 10050
66 7046
64 10095
67 12269
67 12328
64 10266
66 7148
67 12670
64 10474
67 12990
64 10673
66 7566
66 7700
64 10930
64 10967
66 7925
64 11096
66 8012
66 8058
64 11325
64 11368
66 8235
64 11408
66 8338
67 13739
67 13816
64 11704
64 11722
65 12995
66 8724
67 14460
65 13112
65 13148
64 11968
65 13262
65 13292
66 8993
64 12158
64 12217
65 13775
66 9210
65 13926
65 13939
66 9329
65 14086
65 14115
64 12482
65 14127
65 14134
65 14158
65 14185
64 12591
65 14319
67 15109
65 14484
66 9695
64 12744
64 12772
67 15363
67 15397
65 14748
65 14858
64 12942
64 12945
65 14904
65 15099
67 16069
67 16112
65 15371
65 15555
65 15701
65 15724
65 15785
66 10622
65 16001
65 16089
65 16141
65 16234
65 16292
65 16299
66 10904
65 16376
65 16396
66 11081
66 11215
65 16832
65 16932
65 16998
65 17004
67 17249
65 17053
67 17412
67 17416
67 17491
65 17251
65 17273
65 17305
67 17586
65 17363
65 17409
66 11651
65 17547
65 17566
66 11743
67 18014
67 18043
67 18079
64 13223
64 13250
66 11932
65 18044
65 18088
66 12080
65 18186
64 13482
65 18390
65 18427
65 18527
64 13715
65 18620
65 18643
64 13780
64 13796
65 18735
64 13857
65 18903
64 13930
65 18972
65 19125
64 14137
64 14145
64 14155
65 19292
67 18850
67 19007
65 19498
64 14335
65 19543
67 19230
67 19258
65 19639
64 14446
67 19402
65 19972
64 14644
67 19794
64 14665
64 14682
65 20202
64 14837
65 20711
65 20738
66 12469
65 20859
65 20910
66 12551
65 21008
67 19973
65 21323
67 20072
65 21659
65 21726
65 21764
66 13209
67 20830
65 22035
65 22127
64 15217
64 15276
65 22227
65 22237
65 22282
65 22406
65 22521
65 22559
65 22613
64 15545
64 15590
65 22700
67 21666
65 23641
65 23722
65 23744
65 23763
65 23918
67 22141
67 22332
64 16434
67 22440
64 16512
67 22519
67 22529
67 22558
66 14136
66 14232
66 14244
67 23261
67 23389
64 16835
64 16878
64 16937
64 17093
64 17094
64 17287
64 17303
67 24070
67 24082
67 24193
67 24200
67 24311
65 24684
67 24379
67 24420
65 24812
65 24927
64 17953
67 24646
67 24710
67 24878
65 25213
65 25270
66 15922
66 15935
65 25596
65 25685
65 25812
65 25818
65 25951
65 25961
65 26043
65 26052
67 25115
67 25452
66 16941
67 25671
67 25707
66 17120
65 26119
67 26342
65 26587
65 26638
64 18935
65 26973
65 26980
65 27018
65 27335
64 19250
65 27496
64 19298
65 27600
64 19344
65 27633
66 17298
65 27706
65 27760
64 19425
65 27827
64 19477
66 17510
64 19548
67 26908
64 19551
64 19570
67 26981
64 19611
67 27142
64 19703
66 17936
64 19970
67 27911
66 18139
65 28049
67 28147
64 20188
64 20221
64 20240
66 18323
65 28310
65 28316
66 18473
65 29188
65 29289
65 29307
65 29388
65 29484
65 29569
65 29608
65 29661
67 28764
64 20425
64 20454
67 28869
64 20594
67 29185
67 29202
64 20665
67 29421
67 29527
64 20838
67 29678
64 20849
67 29718
66 18965
64 20883
67 29842
64 20996
65 29807
64 21028
65 29902
65 29921
65 30078
65 30117
66 19335
65 30157
65 30162
65 30226
65 30280
64 21271
65 30359
65 30436
64 21350
65 30745
66 19715
65 30788
65 30857
65 30890
67 30055
65 31104
65 31206
65 31352
67 30542
65 31416
67 30668
64 22010
67 30810
67 30952
67 31067
67 31195
67 31312
67 31417
65 31754
65 31855
65 31889
65 32031
65 32080
66 20491
67 31649
67 31706
65 32393
67 31864
67 31867
66 20758
65 32708
64 22599
66 20836
65 32758
67 32173
66 20862
64 22642
65 32803
64 22678
65 32941
65 32957
65 33230
65 33270
64 22974
67 32827
64 22999
64 23018
64 23054
64 23110
64 23157
64 23212
64 23230
66 21607
64 23483
65 33342
65 33366
64 23647
65 33614
67 33260
64 23842
65 33793
65 33798
67 33340
65 33838
67 33375
65 33845
65 33888
65 33914
67 33566
65 34032
65 34078
65 34137
67 33753
65 34231
67 33870
65 34312
67 34217
67 34236
65 34690
67 34442
65 34827
65 34879
64 23916
67 34708
64 23981
66 22309
64 24046
64 24935
64 24939
64 24981
65 35211
64 25062
66 22954
65 35336
66 22976
65 35386
65 35559
65 35701
64 25509
65 35807
64 25581
65 36020
65 36035
65 36065
65 36083
65 36133
65 36300
65 36310
65 36427
65 36438
65 36473
65 36568
65 36685
64 26139
65 36836
64 26209
64 26278
66 23771
65 37067
65 37309
65 37456
64 26402
64 26466
65 37838
67 36246
64 26675
65 37898
64 26735
65 38016
65 38034
65 38091
64 26919
65 38119
65 38124
65 38147
64 26976
65 38174
65 38186
65 38229
65 38233
64 27093
67 36562
65 38481
64 27381
64 27396
64 27414
65 38597
65 38649
67 36772
64 27515
64 27558
64 27678
64 27709
64 27778
64 27955
64 28022
66 24804
66 24884
65 38905
65 38984
65 38985
66 25061
65 39185
65 39220
65 39224
65 39264
67 37045
67 37075
67 37081
67 37131
65 39416
64 28305
64 28360
64 28367
65 39511
64 28470
65 39659
64 28766
64 28919
65 39989
64 28955
65 40027
65 40127
65 40145
64 29129
67 37685
65 40248
64 29212
65 40282
65 40384
64 29408
65 40467
64 29503
64 29510
64 29601
67 38407
65 40500
65 40588
65 40714
65 40715
65 40734
64 30014
65 41086
64 30146
66 26422
66 26450
64 30358
64 30425
67 38469
67 38479
67 38524
65 41931
65 41933
66 26839
67 38714
65 42032
64 31020
65 42067
65 42204
64 31277
64 31310
64 31348
64 31351
67 39032
66 27232
64 31611
67 39217
64 31719
64 31737
67 39379
67 39532
65 42280
65 42286
65 42485
65 42502
65 42503
65 42650
65 42812
65 42833
67 40021
65 43310
65 43342
64 32203
66 27574
64 32232
66 27584
64 32290
66 27604
64 32403
64 32554
64 32593
65 43879
66 27865
65 43984
64 32995
64 33019
67 40167
67 40169
64 33335
66 28309
64 33470
67 40262
64 33471
67 40307
67 40452
66 28629
67 40614
67 40658
65 44263
66 28890
65 44506
67 40896
65 44627
65 44669
65 44695
64 33592
64 33734
65 45055
67 41197
65 45150
64 33985
65 45260
67 41299
67 41382
64 34360
64 34431
64 34454
64 34614
65 45849
64 34735
64 34760
64 34764
64 34853
66 29097
64 35098
64 35156
64 35170
66 29351
66 29653
66 29712
66 29933
65 46279
65 46320
65 46385
65 46387
67 41882
64 35310
66 30077
64 35353
64 35412
64 35424
64 35429
64 35474
64 35504
64 35516
65 46765
64 35660
66 30303
65 46851
65 46888
66 30380
65 47058
64 35918
64 35976
65 47156
65 47159
64 35998
64 36077
67 42414
65 47301
65 47306
67 42458
65 47407
64 36293
65 47491
65 47527
65 47608
67 42625
64 36498
64 36501
64 36634
64 36727
64 36767
64 36917
64 37111
65 47917
65 47950
65 48159
66 30795
65 48360
66 30874
65 48446
65 48580
66 31039
64 37193
64 37206
66 31289
64 37602
64 37670
64 37871
64 37911
66 31727
67 43506
64 38237
64 38242
64 38305
67 43700
64 38418
65 48696
67 43841
64 38659
67 43881
65 48816
65 48905
65 48929
64 38849
65 49003
65 49022
67 44114
67 44162
65 49376
67 44283
65 49494
65 49514
65 49601
64 39147
64 39150
65 49683
65 49688
67 44479
65 49775
64 39349
65 49881
65 49960
65 50085
65 50217
67 44821
66 32602
66 32690
66 32778
66 32801
66 32884
66 32913
65 50421
65 50658
64 39604
66 33279
67 44990
64 39662
