72 27523
69 115461
74 2615
78 117551
74 80241
74 80994
69 196838
71 194602
71 197011
71 197789
72 73653
72 74676
72 76765
70 91547
70 93615
70 94093
70 95043
74 43627
74 47200
80 35209
80 37813
80 38332
80 40708
80 40826
80 43475
69 38131
69 40139
79 39064
79 40078
79 41600
82 40326
77 20321
77 21545
77 22250
77 22548
77 23487
77 24232
66 21470
82 25629
80 19307
76 20185
76 20794
76 23348
76 23376
69 165262
69 165772
71 161219
71 162288
71 163463
70 96693
70 99871
78 120223
76 122229
76 122752
76 122781
71 120947
71 123221
71 125460
70 135377
70 136863
74 89184
74 90578
71 205091
67 76537
67 77474
67 78230
67 79031
67 79121
72 34162
69 124163
69 127842
78 124198
78 125345
71 199923
71 200802
72 111592
72 114022
72 119191
72 119992
74 92412
74 96419
76 44765
71 46889
71 47073
78 43591
75 46059
81 39344
78 40478
76 40616
71 40430
71 40485
71 41621
76 118377
76 118703
75 38625
75 42673
73 40714
73 41433
73 41801
73 41927
77 39534
69 47044
73 45018
73 45683
73 46371
80 47558
80 48707
80 50984
69 48309
69 50512
79 47710
79 47959
79 51484
82 47854
82 49428
82 3199
76 592
69 1999
74 50957
69 166636
70 145775
70 147852
72 121935
72 124055
74 100668
76 73382
75 74024
73 75631
81 76232
75 77368
75 77475
75 79192
75 80643
69 82529
69 85535
70 222651
77 62971
69 62325
79 62043
79 62447
70 524
70 1091
70 1235
70 1807
70 4498
70 4627
79 3293
81 3593
81 4529
73 3499
76 50126
78 49488
78 51749
75 48291
75 52339
74 14120
72 39546
72 39565
72 41347
79 24350
76 24589
76 28085
78 27868
71 26213
71 26519
71 27657
77 84870
79 84806
79 85634
79 88806
78 89736
71 90691
71 90838
70 5435
70 8692
67 25806
67 27439
67 28040
78 66569
78 69474
71 71436
71 71906
71 210619
71 210739
71 211988
70 152785
72 10898
72 14410
80 97364
80 97620
80 99530
80 101955
80 101969
79 100748
79 100980
79 101286
75 455
75 2704
75 3680
71 164316
71 164506
71 167425
70 103217
74 54293
74 55451
69 79389
79 75888
79 77009
79 79488
81 61774
81 62007
81 62939
78 64569
76 62784
76 65879
73 52486
69 52636
70 65287
69 129831
74 15744
74 15820
74 16285
72 125902
72 129858
74 102051
74 103477
74 105057
74 105099
70 155263
70 155668
70 24129
70 24558
70 27119
67 43245
67 46797
76 88623
73 27140
75 25620
75 25665
75 27041
79 83561
80 81473
80 82986
76 69576
76 69783
76 70147
76 70221
75 68696
73 68026
77 69522
77 70915
72 83007
72 83412
72 85711
72 85724
72 86636
69 171335
69 171693
69 175403
71 169679
71 171006
71 172778
71 172963
77 101788
78 100023
78 101705
78 102114
71 105008
71 105511
76 100189
76 103370
82 5585
76 4855
71 5378
71 7331
71 7455
72 132197
74 106778
74 108223
74 108972
74 110381
70 14509
70 18472
71 77453
71 78415
71 78946
76 76593
82 54471
67 14106
76 54189
70 106179
70 107749
69 177274
71 83989
71 85188
71 86864
70 22677
67 39472
71 130639
71 131391
71 131710
71 132668
71 134306
72 46333
69 136076
69 137567
71 64509
71 66675
80 64616
73 63234
73 64619
73 91164
69 90751
69 94728
80 89473
80 90941
66 25462
66 27622
66 28532
69 30419
69 32760
80 26910
80 27755
82 28666
82 30090
82 30795
75 101222
75 103981
75 104308
75 104461
70 40508
70 41870
69 71544
69 71964
79 71267
80 75812
81 71500
70 163671
70 164125
70 165451
74 58167
74 59280
74 59579
74 61034
71 177647
71 177677
71 177851
70 115055
78 5042
78 5685
81 7530
73 9282
72 158985
72 159698
72 161959
72 163696
78 53718
78 55050
71 54140
75 53152
75 53407
75 53480
75 84844
76 85060
73 86904
69 87266
69 88090
71 139245
74 20573
74 21252
74 23220
72 49457
72 52138
72 140769
72 144751
70 168594
70 169343
72 149485
72 149732
77 89698
77 90660
78 91013
78 93925
77 65697
77 66608
69 68920
78 72045
78 72830
67 30698
70 11989
71 74642
71 75446
79 30021
79 31107
79 31722
79 31766
79 32209
78 28478
78 28551
78 28722
78 32618
81 28335
72 14859
72 18267
69 109196
79 105832
77 105860
71 179551
74 65261
72 95987
70 187486
70 191158
72 165636
72 166094
72 166334
70 192500
72 185281
72 186370
72 187030
70 212041
70 212814
70 213864
70 213979
72 189538
72 191937
75 7023
75 7086
75 7926
77 5784
77 6926
82 13715
67 91541
69 140003
69 140384
69 140790
69 141685
70 74529
80 58286
69 57114
69 57600
69 60115
70 173576
70 174767
70 177341
72 152585
72 154511
70 179409
70 181134
70 181992
77 92541
77 95188
78 94868
78 98173
71 98251
76 95868
76 93660
70 30209
67 48404
67 49594
70 115934
70 118536
71 185496
71 186396
72 174037
70 199689
72 175492
70 81333
70 216112
72 194360
72 196681
72 199903
72 201977
71 30882
71 31459
75 30553
75 31465
73 29672
73 31315
73 32583
80 108653
80 109078
80 112107
76 105508
71 107053
71 108468
71 109739
71 110550
80 12121
78 11209
78 14123
81 9834
81 11590
73 10069
73 12131
73 14152
74 25216
74 26463
74 26825
72 54525
72 57256
71 141784
71 143762
72 61864
76 9912
76 11461
79 11987
79 13024
79 13058
71 12238
67 14442
67 18928
76 58840
76 59671
72 98895
72 100236
72 100406
69 185498
69 186219
69 186807
69 188979
69 189046
70 201884
70 204010
70 205929
72 180201
72 180681
72 203977
72 205506
72 210428
72 210900
72 216213
73 97220
73 98611
73 99206
73 99460
73 101603
67 54938
67 55927
73 94528
73 95625
79 96716
67 98543
69 146131
69 146209
69 34677
66 30155
66 31176
79 35085
79 36894
72 220476
72 223954
75 107262
73 109915
70 44916
70 45273
70 45517
70 46701
67 62544
67 63025
71 147487
69 150857
72 63856
72 64345
72 65921
75 12622
75 12677
75 14271
66 9986
66 10084
66 11828
70 119986
70 120095
74 72952
74 74204
71 191874
71 192441
72 69307
72 70920
74 43018
74 43215
71 59003
73 59246
75 37901
75 38351
73 34484
78 109161
78 109791
76 111650
71 111353
71 114325
71 115789
72 227688
82 23179
70 52836
70 54857
70 55378
70 55938
67 73101
72 29218
72 30394
72 30877
72 33492
74 35456
74 35921
71 150222
71 151985
71 154336
78 34075
71 34196
71 37443
72 22432
77 111253
81 18897
81 19811
81 22337
81 22351
73 20444
73 22367
73 23078
75 21802
69 193571
70 124758
70 126463
72 102004
70 88246
70 89978
71 156847
71 157946
69 157781
76 14413
76 17119
79 16597
71 14578
81 17007
81 17663
73 14748
75 16952
75 17425
75 112548
75 112613
75 114175
75 114871
70 50947
67 67308
67 70125
67 70732
69 118992
69 119160
69 120840
75 120665
75 121707
75 121864
73 121811
73 123572
79 43477
70 130455
70 133134
70 134194
