 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 19, 2025 
 ==================================================================

 Disk File Name = /media/data/S2384/Calibrations/SRIM/9Li_silicon.txt

 Ion = Lithium [3] , Mass = 9.02679 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = -2.62%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.272E+02  1.695E+01    3215 A      1062 A       979 A   
  55.00 keV   1.337E+02  1.601E+01    3503 A      1113 A      1040 A   
  60.00 keV   1.402E+02  1.518E+01    3783 A      1159 A      1097 A   
  65.00 keV   1.468E+02  1.444E+01    4055 A      1202 A      1150 A   
  70.00 keV   1.531E+02  1.378E+01    4320 A      1241 A      1201 A   
  80.00 keV   1.652E+02  1.265E+01    4831 A      1311 A      1293 A   
  90.00 keV   1.765E+02  1.171E+01    5318 A      1372 A      1376 A   
 100.00 keV   1.871E+02  1.092E+01    5784 A      1425 A      1451 A   
 110.00 keV   1.970E+02  1.024E+01    6233 A      1472 A      1520 A   
 120.00 keV   2.064E+02  9.649E+00    6665 A      1514 A      1583 A   
 130.00 keV   2.154E+02  9.130E+00    7084 A      1552 A      1640 A   
 140.00 keV   2.239E+02  8.672E+00    7489 A      1586 A      1694 A   
 150.00 keV   2.321E+02  8.262E+00    7883 A      1618 A      1744 A   
 160.00 keV   2.399E+02  7.893E+00    8267 A      1647 A      1791 A   
 170.00 keV   2.474E+02  7.560E+00    8641 A      1673 A      1835 A   
 180.00 keV   2.547E+02  7.257E+00    9005 A      1698 A      1876 A   
 200.00 keV   2.684E+02  6.726E+00    9711 A      1743 A      1952 A   
 225.00 keV   2.844E+02  6.172E+00    1.06 um     1793 A      2037 A   
 250.00 keV   2.991E+02  5.711E+00    1.14 um     1836 A      2112 A   
 275.00 keV   3.128E+02  5.321E+00    1.21 um     1874 A      2180 A   
 300.00 keV   3.256E+02  4.985E+00    1.29 um     1907 A      2242 A   
 325.00 keV   3.377E+02  4.694E+00    1.36 um     1937 A      2298 A   
 350.00 keV   3.489E+02  4.437E+00    1.43 um     1964 A      2350 A   
 375.00 keV   3.596E+02  4.210E+00    1.50 um     1989 A      2398 A   
 400.00 keV   3.696E+02  4.007E+00    1.56 um     2012 A      2443 A   
 450.00 keV   3.881E+02  3.660E+00    1.69 um     2056 A      2524 A   
 500.00 keV   4.047E+02  3.373E+00    1.81 um     2094 A      2596 A   
 550.00 keV   4.197E+02  3.131E+00    1.93 um     2128 A      2661 A   
 600.00 keV   4.332E+02  2.924E+00    2.05 um     2159 A      2721 A   
 650.00 keV   4.454E+02  2.745E+00    2.16 um     2186 A      2775 A   
 700.00 keV   4.566E+02  2.589E+00    2.27 um     2212 A      2826 A   
 800.00 keV   4.759E+02  2.328E+00    2.48 um     2266 A      2917 A   
 900.00 keV   4.918E+02  2.118E+00    2.68 um     2315 A      2998 A   
   1.00 MeV   5.050E+02  1.946E+00    2.88 um     2358 A      3071 A   
   1.10 MeV   5.158E+02  1.801E+00    3.07 um     2398 A      3138 A   
   1.20 MeV   5.246E+02  1.679E+00    3.26 um     2434 A      3200 A   
   1.30 MeV   5.318E+02  1.572E+00    3.45 um     2469 A      3258 A   
   1.40 MeV   5.374E+02  1.480E+00    3.63 um     2501 A      3312 A   
   1.50 MeV   5.418E+02  1.399E+00    3.82 um     2532 A      3364 A   
   1.60 MeV   5.452E+02  1.326E+00    4.00 um     2562 A      3414 A   
   1.70 MeV   5.475E+02  1.262E+00    4.18 um     2591 A      3461 A   
   1.80 MeV   5.491E+02  1.203E+00    4.36 um     2618 A      3507 A   
   2.00 MeV   5.501E+02  1.103E+00    4.73 um     2696 A      3594 A   
   2.25 MeV   5.483E+02  9.998E-01    5.18 um     2803 A      3697 A   
   2.50 MeV   5.440E+02  9.156E-01    5.63 um     2906 A      3795 A   
   2.75 MeV   5.379E+02  8.454E-01    6.09 um     3006 A      3889 A   
   3.00 MeV   5.307E+02  7.858E-01    6.56 um     3104 A      3981 A   
   3.25 MeV   5.226E+02  7.345E-01    7.03 um     3202 A      4071 A   
   3.50 MeV   5.140E+02  6.900E-01    7.51 um     3299 A      4160 A   
   3.75 MeV   5.051E+02  6.508E-01    8.00 um     3396 A      4248 A   
   4.00 MeV   4.961E+02  6.162E-01    8.50 um     3493 A      4336 A   
   4.50 MeV   4.783E+02  5.575E-01    9.52 um     3828 A      4512 A   
   5.00 MeV   4.610E+02  5.096E-01   10.59 um     4158 A      4689 A   
   5.50 MeV   4.447E+02  4.698E-01   11.69 um     4484 A      4869 A   
   6.00 MeV   4.294E+02  4.360E-01   12.83 um     4810 A      5053 A   
   6.50 MeV   4.151E+02  4.071E-01   14.01 um     5136 A      5241 A   
   7.00 MeV   4.017E+02  3.819E-01   15.23 um     5463 A      5434 A   
   8.00 MeV   3.775E+02  3.404E-01   17.80 um     6635 A      5834 A   
   9.00 MeV   3.562E+02  3.075E-01   20.52 um     7748 A      6256 A   
  10.00 MeV   3.373E+02  2.806E-01   23.40 um     8829 A      6700 A   
  11.00 MeV   3.204E+02  2.584E-01   26.44 um     9895 A      7167 A   
  12.00 MeV   3.053E+02  2.395E-01   29.63 um     1.10 um     7656 A   
  13.00 MeV   2.917E+02  2.234E-01   32.98 um     1.20 um     8168 A   
  14.00 MeV   2.793E+02  2.094E-01   36.48 um     1.31 um     8703 A   
  15.00 MeV   2.680E+02  1.971E-01   40.13 um     1.41 um     9259 A   
  16.00 MeV   2.577E+02  1.863E-01   43.93 um     1.52 um     9839 A   
  17.00 MeV   2.482E+02  1.767E-01   47.87 um     1.63 um     1.04 um  
  18.00 MeV   2.395E+02  1.681E-01   51.97 um     1.74 um     1.11 um  
  20.00 MeV   2.216E+02  1.532E-01   60.65 um     2.14 um     1.24 um  
  22.50 MeV   2.014E+02  1.381E-01   72.47 um     2.74 um     1.42 um  
  25.00 MeV   1.873E+02  1.259E-01   85.33 um     3.31 um     1.61 um  
  27.50 MeV   1.754E+02  1.157E-01   99.11 um     3.86 um     1.82 um  
  30.00 MeV   1.650E+02  1.072E-01  113.80 um     4.41 um     2.04 um  
  32.50 MeV   1.558E+02  9.982E-02  129.38 um     4.95 um     2.27 um  
  35.00 MeV   1.478E+02  9.348E-02  145.84 um     5.50 um     2.52 um  
  37.50 MeV   1.406E+02  8.793E-02  163.16 um     6.05 um     2.78 um  
  40.00 MeV   1.342E+02  8.303E-02  181.35 um     6.60 um     3.05 um  
  45.00 MeV   1.231E+02  7.477E-02  220.22 um     8.64 um     3.63 um  
  50.00 MeV   1.139E+02  6.808E-02  262.42 um    10.55 um     4.25 um  
  55.00 MeV   1.061E+02  6.253E-02  307.88 um    12.41 um     4.91 um  
  60.00 MeV   9.939E+01  5.786E-02  356.54 um    14.25 um     5.62 um  
  65.00 MeV   9.357E+01  5.386E-02  408.35 um    16.09 um     6.37 um  
  70.00 MeV   8.846E+01  5.041E-02  463.27 um    17.93 um     7.17 um  
  80.00 MeV   7.990E+01  4.472E-02  582.16 um    24.71 um     8.87 um  
  90.00 MeV   7.299E+01  4.024E-02  713.03 um    31.00 um    10.73 um  
 100.00 MeV   6.729E+01  3.660E-02  855.64 um    37.12 um    12.75 um  
 110.00 MeV   6.250E+01  3.360E-02    1.01 mm    43.19 um    14.92 um  
 120.00 MeV   5.841E+01  3.106E-02    1.18 mm    49.28 um    17.23 um  
 130.00 MeV   5.488E+01  2.890E-02    1.35 mm    55.42 um    19.68 um  
 140.00 MeV   5.179E+01  2.703E-02    1.54 mm    61.62 um    22.27 um  
 150.00 MeV   4.906E+01  2.540E-02    1.74 mm    67.90 um    25.01 um  
 160.00 MeV   4.664E+01  2.396E-02    1.95 mm    74.26 um    27.88 um  
 170.00 MeV   4.447E+01  2.269E-02    2.17 mm    80.71 um    30.88 um  
 180.00 MeV   4.251E+01  2.154E-02    2.40 mm    87.25 um    34.01 um  
 200.00 MeV   3.913E+01  1.958E-02    2.89 mm   111.90 um    40.67 um  
 225.00 MeV   3.566E+01  1.760E-02    3.55 mm   147.11 um    49.70 um  
 250.00 MeV   3.281E+01  1.600E-02    4.29 mm   180.36 um    59.51 um  
 275.00 MeV   3.044E+01  1.467E-02    5.08 mm   212.85 um    70.06 um  
 300.00 MeV   2.842E+01  1.355E-02    5.93 mm   245.11 um    81.34 um  
 325.00 MeV   2.669E+01  1.260E-02    6.83 mm   277.40 um    93.32 um  
 350.00 MeV   2.518E+01  1.178E-02    7.80 mm   309.88 um   106.00 um  
 375.00 MeV   2.385E+01  1.106E-02    8.82 mm   342.63 um   119.36 um  
 400.00 MeV   2.268E+01  1.043E-02    9.89 mm   375.71 um   133.38 um  
 450.00 MeV   2.069E+01  9.368E-03   12.20 mm   499.37 um   163.36 um  
 500.00 MeV   1.907E+01  8.509E-03   14.72 mm   615.01 um   195.84 um  
 550.00 MeV   1.772E+01  7.800E-03   17.44 mm   727.26 um   230.72 um  
 600.00 MeV   1.657E+01  7.203E-03   20.35 mm   838.12 um   267.90 um  
 650.00 MeV   1.559E+01  6.694E-03   23.46 mm   948.59 um   307.32 um  
 700.00 MeV   1.475E+01  6.255E-03   26.76 mm     1.06 mm   348.89 um  
 800.00 MeV   1.334E+01  5.535E-03   33.88 mm     1.47 mm   438.24 um  
 900.00 MeV   1.224E+01  4.968E-03   41.71 mm     1.84 mm   535.40 um  
   1.00 GeV   1.134E+01  4.510E-03   50.20 mm     2.20 mm   639.89 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  4.3083E-03                keV / (ug/cm2) 
  4.3083E-03                MeV / (mg/cm2) 
  4.3083E+00                keV / (mg/cm2) 
  2.0093E-01                 eV / (1E15 atoms/cm2)
  6.5287E-03                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
