 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> xullo 25, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\6Li_silicon.txt

 Ion = Lithium [3] , Mass = 6,01348 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
   5,50 keV   5,043E+01  3,066E+01     382 A       270 A       207 A   
   6,00 keV   5,267E+01  3,002E+01     416 A       287 A       221 A   
   6,50 keV   5,482E+01  2,940E+01     449 A       304 A       235 A   
   7,00 keV   5,689E+01  2,881E+01     482 A       321 A       249 A   
   8,00 keV   6,081E+01  2,769E+01     549 A       353 A       276 A   
   9,00 keV   6,450E+01  2,666E+01     616 A       383 A       302 A   
  10,00 keV   6,799E+01  2,572E+01     682 A       412 A       327 A   
  11,00 keV   7,131E+01  2,484E+01     748 A       439 A       351 A   
  12,00 keV   7,448E+01  2,404E+01     814 A       465 A       375 A   
  13,00 keV   7,770E+01  2,329E+01     879 A       490 A       397 A   
  14,00 keV   8,078E+01  2,259E+01     944 A       515 A       420 A   
  15,00 keV   8,371E+01  2,194E+01    1009 A       538 A       441 A   
  16,00 keV   8,651E+01  2,134E+01    1073 A       560 A       462 A   
  17,00 keV   8,918E+01  2,077E+01    1136 A       581 A       482 A   
  18,00 keV   9,171E+01  2,024E+01    1199 A       601 A       502 A   
  20,00 keV   9,637E+01  1,926E+01    1325 A       640 A       540 A   
  22,50 keV   1,015E+02  1,819E+01    1479 A       685 A       586 A   
  25,00 keV   1,060E+02  1,724E+01    1633 A       727 A       629 A   
  27,50 keV   1,102E+02  1,641E+01    1785 A       766 A       670 A   
  30,00 keV   1,144E+02  1,567E+01    1935 A       803 A       709 A   
  32,50 keV   1,187E+02  1,500E+01    2083 A       838 A       747 A   
  35,00 keV   1,233E+02  1,439E+01    2229 A       870 A       783 A   
  37,50 keV   1,279E+02  1,384E+01    2372 A       901 A       817 A   
  40,00 keV   1,326E+02  1,334E+01    2513 A       929 A       850 A   
  45,00 keV   1,418E+02  1,245E+01    2786 A       982 A       912 A   
  50,00 keV   1,506E+02  1,168E+01    3049 A      1028 A       969 A   
  55,00 keV   1,589E+02  1,102E+01    3304 A      1070 A      1022 A   
  60,00 keV   1,669E+02  1,044E+01    3550 A      1107 A      1070 A   
  65,00 keV   1,744E+02  9,925E+00    3789 A      1142 A      1115 A   
  70,00 keV   1,817E+02  9,466E+00    4022 A      1173 A      1158 A   
  80,00 keV   1,952E+02  8,678E+00    4469 A      1229 A      1235 A   
  90,00 keV   2,078E+02  8,027E+00    4896 A      1277 A      1304 A   
 100,00 keV   2,195E+02  7,477E+00    5305 A      1319 A      1365 A   
 110,00 keV   2,305E+02  7,007E+00    5698 A      1356 A      1422 A   
 120,00 keV   2,408E+02  6,599E+00    6078 A      1390 A      1473 A   
 130,00 keV   2,507E+02  6,241E+00    6445 A      1419 A      1521 A   
 140,00 keV   2,600E+02  5,924E+00    6801 A      1446 A      1564 A   
 150,00 keV   2,689E+02  5,642E+00    7148 A      1471 A      1605 A   
 160,00 keV   2,774E+02  5,388E+00    7485 A      1494 A      1644 A   
 170,00 keV   2,855E+02  5,159E+00    7814 A      1515 A      1679 A   
 180,00 keV   2,933E+02  4,950E+00    8136 A      1534 A      1713 A   
 200,00 keV   3,080E+02  4,585E+00    8758 A      1570 A      1775 A   
 225,00 keV   3,248E+02  4,205E+00    9504 A      1609 A      1845 A   
 250,00 keV   3,402E+02  3,889E+00    1,02 um     1643 A      1907 A   
 275,00 keV   3,542E+02  3,621E+00    1,09 um     1674 A      1963 A   
 300,00 keV   3,672E+02  3,391E+00    1,16 um     1701 A      2013 A   
 325,00 keV   3,792E+02  3,191E+00    1,22 um     1725 A      2060 A   
 350,00 keV   3,902E+02  3,016E+00    1,28 um     1747 A      2103 A   
 375,00 keV   4,005E+02  2,861E+00    1,35 um     1767 A      2144 A   
 400,00 keV   4,100E+02  2,722E+00    1,41 um     1786 A      2181 A   
 450,00 keV   4,271E+02  2,485E+00    1,52 um     1823 A      2250 A   
 500,00 keV   4,419E+02  2,289E+00    1,63 um     1855 A      2312 A   
 550,00 keV   4,548E+02  2,124E+00    1,74 um     1884 A      2368 A   
 600,00 keV   4,660E+02  1,983E+00    1,85 um     1911 A      2420 A   
 650,00 keV   4,757E+02  1,861E+00    1,95 um     1936 A      2468 A   
 700,00 keV   4,842E+02  1,755E+00    2,06 um     1958 A      2513 A   
 800,00 keV   4,978E+02  1,577E+00    2,26 um     2009 A      2595 A   
 900,00 keV   5,079E+02  1,435E+00    2,45 um     2055 A      2670 A   
   1,00 MeV   5,151E+02  1,317E+00    2,65 um     2098 A      2739 A   
   1,10 MeV   5,200E+02  1,219E+00    2,84 um     2137 A      2803 A   
   1,20 MeV   5,231E+02  1,136E+00    3,03 um     2175 A      2863 A   
   1,30 MeV   5,247E+02  1,064E+00    3,22 um     2211 A      2921 A   
   1,40 MeV   5,251E+02  1,001E+00    3,41 um     2245 A      2976 A   
   1,50 MeV   5,244E+02  9,458E-01    3,60 um     2279 A      3029 A   
   1,60 MeV   5,230E+02  8,967E-01    3,78 um     2311 A      3081 A   
   1,70 MeV   5,209E+02  8,529E-01    3,98 um     2343 A      3131 A   
   1,80 MeV   5,183E+02  8,134E-01    4,17 um     2375 A      3180 A   
   2,00 MeV   5,118E+02  7,452E-01    4,55 um     2467 A      3276 A   
   2,25 MeV   5,022E+02  6,755E-01    5,04 um     2598 A      3392 A   
   2,50 MeV   4,915E+02  6,184E-01    5,54 um     2726 A      3506 A   
   2,75 MeV   4,803E+02  5,708E-01    6,06 um     2853 A      3618 A   
   3,00 MeV   4,690E+02  5,305E-01    6,58 um     2980 A      3730 A   
   3,25 MeV   4,577E+02  4,958E-01    7,12 um     3107 A      3843 A   
   3,50 MeV   4,467E+02  4,657E-01    7,67 um     3234 A      3955 A   
   3,75 MeV   4,359E+02  4,392E-01    8,24 um     3362 A      4069 A   
   4,00 MeV   4,255E+02  4,158E-01    8,81 um     3491 A      4184 A   
   4,50 MeV   4,058E+02  3,761E-01   10,01 um     3940 A      4420 A   
   5,00 MeV   3,876E+02  3,437E-01   11,27 um     4379 A      4662 A   
   5,50 MeV   3,708E+02  3,168E-01   12,59 um     4814 A      4913 A   
   6,00 MeV   3,554E+02  2,940E-01   13,96 um     5247 A      5173 A   
   6,50 MeV   3,413E+02  2,744E-01   15,40 um     5681 A      5442 A   
   7,00 MeV   3,282E+02  2,574E-01   16,89 um     6117 A      5721 A   
   8,00 MeV   3,051E+02  2,294E-01   20,04 um     7673 A      6309 A   
   9,00 MeV   2,851E+02  2,072E-01   23,43 um     9144 A      6938 A   
  10,00 MeV   2,679E+02  1,891E-01   27,04 um     1,06 um     7607 A   
  11,00 MeV   2,528E+02  1,740E-01   30,88 um     1,20 um     8315 A   
  12,00 MeV   2,394E+02  1,613E-01   34,94 um     1,34 um     9063 A   
  13,00 MeV   2,273E+02  1,504E-01   39,22 um     1,48 um     9849 A   
  14,00 MeV   2,152E+02  1,410E-01   43,73 um     1,62 um     1,07 um  
  15,00 MeV   2,044E+02  1,327E-01   48,50 um     1,77 um     1,15 um  
  16,00 MeV   1,953E+02  1,254E-01   53,49 um     1,92 um     1,25 um  
  17,00 MeV   1,871E+02  1,189E-01   58,72 um     2,07 um     1,34 um  
  18,00 MeV   1,797E+02  1,131E-01   64,17 um     2,22 um     1,44 um  
  20,00 MeV   1,666E+02  1,031E-01   75,71 um     2,78 um     1,65 um  
  22,50 MeV   1,530E+02  9,295E-02   91,36 um     3,59 um     1,93 um  
  25,00 MeV   1,417E+02  8,469E-02  108,32 um     4,35 um     2,24 um  
  27,50 MeV   1,321E+02  7,785E-02  126,58 um     5,09 um     2,57 um  
  30,00 MeV   1,238E+02  7,208E-02  146,11 um     5,82 um     2,92 um  
  32,50 MeV   1,167E+02  6,714E-02  166,89 um     6,56 um     3,29 um  
  35,00 MeV   1,104E+02  6,287E-02  188,91 um     7,30 um     3,68 um  
  37,50 MeV   1,048E+02  5,913E-02  212,13 um     8,05 um     4,09 um  
  40,00 MeV   9,979E+01  5,584E-02  236,56 um     8,80 um     4,52 um  
  45,00 MeV   9,126E+01  5,028E-02  288,91 um    11,58 um     5,44 um  
  50,00 MeV   8,420E+01  4,577E-02  345,91 um    14,20 um     6,43 um  
  55,00 MeV   7,826E+01  4,204E-02  407,46 um    16,74 um     7,50 um  
  60,00 MeV   7,318E+01  3,889E-02  473,48 um    19,26 um     8,64 um  
  65,00 MeV   6,878E+01  3,620E-02  543,90 um    21,79 um     9,85 um  
  70,00 MeV   6,493E+01  3,388E-02  618,65 um    24,33 um    11,12 um  
  80,00 MeV   5,852E+01  3,005E-02  780,78 um    33,63 um    13,88 um  
  90,00 MeV   5,336E+01  2,704E-02  959,62 um    42,29 um    16,90 um  
 100,00 MeV   4,913E+01  2,459E-02    1,15 mm    50,73 um    20,17 um  
 110,00 MeV   4,558E+01  2,257E-02    1,37 mm    59,11 um    23,69 um  
 120,00 MeV   4,256E+01  2,087E-02    1,59 mm    67,52 um    27,46 um  
 130,00 MeV   3,995E+01  1,941E-02    1,84 mm    76,01 um    31,46 um  
 140,00 MeV   3,768E+01  1,816E-02    2,09 mm    84,60 um    35,69 um  
 150,00 MeV   3,568E+01  1,706E-02    2,37 mm    93,29 um    40,16 um  
 160,00 MeV   3,391E+01  1,609E-02    2,65 mm   102,11 um    44,85 um  
 170,00 MeV   3,232E+01  1,524E-02    2,95 mm   111,05 um    49,76 um  
 180,00 MeV   3,090E+01  1,447E-02    3,27 mm   120,12 um    54,89 um  
 200,00 MeV   2,843E+01  1,315E-02    3,94 mm   154,14 um    65,78 um  
 225,00 MeV   2,592E+01  1,182E-02    4,87 mm   202,69 um    80,57 um  
 250,00 MeV   2,386E+01  1,074E-02    5,87 mm   248,54 um    96,62 um  
 275,00 MeV   2,214E+01  9,848E-03    6,96 mm   293,30 um   113,87 um  
 300,00 MeV   2,069E+01  9,099E-03    8,12 mm   337,71 um   132,30 um  
 325,00 MeV   1,944E+01  8,459E-03    9,37 mm   382,12 um   151,87 um  
 350,00 MeV   1,836E+01  7,907E-03   10,69 mm   426,74 um   172,55 um  
 375,00 MeV   1,741E+01  7,425E-03   12,09 mm   471,68 um   194,31 um  
 400,00 MeV   1,657E+01  7,001E-03   13,56 mm   517,00 um   217,11 um  
 450,00 MeV   1,515E+01  6,287E-03   16,71 mm   685,61 um   265,76 um  
 500,00 MeV   1,400E+01  5,710E-03   20,15 mm   842,90 um   318,30 um  
 550,00 MeV   1,304E+01  5,234E-03   23,85 mm   995,14 um   374,53 um  
 600,00 MeV   1,223E+01  4,833E-03   27,80 mm     1,15 mm   434,27 um  
 650,00 MeV   1,154E+01  4,492E-03   32,01 mm     1,29 mm   497,36 um  
 700,00 MeV   1,094E+01  4,197E-03   36,46 mm     1,44 mm   563,66 um  
 800,00 MeV   9,955E+00  3,713E-03   46,04 mm     1,99 mm   705,34 um  
 900,00 MeV   9,177E+00  3,333E-03   56,50 mm     2,48 mm   858,26 um  
   1,00 GeV   8,548E+00  3,025E-03   67,78 mm     2,96 mm     1,02 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1,0000E-01                 eV / Angstrom 
  1,0000E+00                keV / micron   
  1,0000E+00                MeV / mm       
  4,3083E-03                keV / (ug/cm2) 
  4,3083E-03                MeV / (mg/cm2) 
  4,3083E+00                keV / (mg/cm2) 
  2,0093E-01                 eV / (1E15 atoms/cm2)
  9,0045E-03                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
