 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 02, 2025 
 ==================================================================

 Disk File Name = /media/data/Simulations/TRIUNF/11Li(d,p)/SRIM files/4He_900mb_CF4_95-05.txt

 Ion = Helium [2] , Mass = 4.003 amu

 Target Density =  2.9667E-04 g/cm3 = 4.6690E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    088.37    030.32   
      C      6    002.33    009.53   
      F      9    009.30    060.15   
 ====================================
 Bragg Correction = -4.14%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  35.00 keV   1.691E-02  9.419E-04    2.36 mm   450.96 um   495.13 um  
  37.50 keV   1.755E-02  8.953E-04    2.48 mm   461.61 um   511.66 um  
  40.00 keV   1.817E-02  8.536E-04    2.61 mm   471.39 um   527.13 um  
  45.00 keV   1.951E-02  7.819E-04    2.85 mm   489.18 um   555.25 um  
  50.00 keV   2.118E-02  7.224E-04    3.07 mm   504.21 um   579.93 um  
  55.00 keV   2.262E-02  6.722E-04    3.29 mm   516.99 um   601.69 um  
  60.00 keV   2.395E-02  6.291E-04    3.49 mm   528.07 um   621.11 um  
  65.00 keV   2.520E-02  5.916E-04    3.68 mm   537.81 um   638.60 um  
  70.00 keV   2.640E-02  5.588E-04    3.86 mm   546.45 um   654.48 um  
  80.00 keV   2.867E-02  5.039E-04    4.21 mm   562.13 um   682.28 um  
  90.00 keV   3.081E-02  4.596E-04    4.53 mm   575.03 um   705.94 um  
 100.00 keV   3.283E-02  4.231E-04    4.83 mm   585.87 um   726.40 um  
 110.00 keV   3.475E-02  3.924E-04    5.12 mm   595.14 um   744.33 um  
 120.00 keV   3.660E-02  3.662E-04    5.39 mm   603.18 um   760.22 um  
 130.00 keV   3.836E-02  3.435E-04    5.65 mm   610.23 um   774.43 um  
 140.00 keV   4.005E-02  3.237E-04    5.90 mm   616.48 um   787.24 um  
 150.00 keV   4.168E-02  3.063E-04    6.14 mm   622.06 um   798.88 um  
 160.00 keV   4.325E-02  2.908E-04    6.37 mm   627.10 um   809.52 um  
 170.00 keV   4.475E-02  2.768E-04    6.59 mm   631.67 um   819.29 um  
 180.00 keV   4.620E-02  2.643E-04    6.80 mm   635.84 um   828.32 um  
 200.00 keV   4.893E-02  2.426E-04    7.22 mm   644.51 um   844.50 um  
 225.00 keV   5.207E-02  2.204E-04    7.71 mm   654.41 um   861.91 um  
 250.00 keV   5.496E-02  2.021E-04    8.17 mm   662.86 um   876.92 um  
 275.00 keV   5.770E-02  1.868E-04    8.61 mm   670.20 um   890.06 um  
 300.00 keV   6.021E-02  1.739E-04    9.03 mm   676.67 um   901.71 um  
 325.00 keV   6.249E-02  1.627E-04    9.43 mm   682.46 um   912.16 um  
 350.00 keV   6.456E-02  1.530E-04    9.82 mm   687.70 um   921.63 um  
 375.00 keV   6.642E-02  1.444E-04   10.20 mm   692.49 um   930.29 um  
 400.00 keV   6.809E-02  1.369E-04   10.57 mm   696.92 um   938.28 um  
 450.00 keV   7.088E-02  1.240E-04   11.28 mm   708.51 um   952.62 um  
 500.00 keV   7.301E-02  1.135E-04   11.98 mm   718.91 um   965.27 um  
 550.00 keV   7.458E-02  1.047E-04   12.65 mm   728.47 um   976.67 um  
 600.00 keV   7.567E-02  9.729E-05   13.31 mm   737.40 um   987.09 um  
 650.00 keV   7.637E-02  9.091E-05   13.97 mm   745.89 um   996.77 um  
 700.00 keV   7.673E-02  8.537E-05   14.62 mm   754.04 um     1.01 mm  
 800.00 keV   7.674E-02  7.619E-05   15.92 mm   780.54 um     1.02 mm  
 900.00 keV   7.419E-02  6.889E-05   17.24 mm   806.69 um     1.04 mm  
   1.00 MeV   7.145E-02  6.295E-05   18.61 mm   833.54 um     1.05 mm  
   1.10 MeV   6.868E-02  5.800E-05   20.04 mm   861.36 um     1.07 mm  
   1.20 MeV   6.600E-02  5.381E-05   21.52 mm   890.27 um     1.08 mm  
   1.30 MeV   6.344E-02  5.023E-05   23.06 mm   920.38 um     1.10 mm  
   1.40 MeV   6.103E-02  4.711E-05   24.67 mm   951.73 um     1.11 mm  
   1.50 MeV   5.876E-02  4.438E-05   26.33 mm   984.33 um     1.13 mm  
   1.60 MeV   5.665E-02  4.197E-05   28.07 mm     1.02 mm     1.15 mm  
   1.70 MeV   5.481E-02  3.982E-05   29.86 mm     1.05 mm     1.16 mm  
   1.80 MeV   5.309E-02  3.789E-05   31.71 mm     1.09 mm     1.18 mm  
   2.00 MeV   4.995E-02  3.457E-05   35.59 mm     1.23 mm     1.22 mm  
   2.25 MeV   4.653E-02  3.120E-05   40.77 mm     1.44 mm     1.26 mm  
   2.50 MeV   4.356E-02  2.845E-05   46.32 mm     1.65 mm     1.32 mm  
   2.75 MeV   4.095E-02  2.617E-05   52.23 mm     1.86 mm     1.37 mm  
   3.00 MeV   3.865E-02  2.425E-05   58.51 mm     2.07 mm     1.44 mm  
   3.25 MeV   3.660E-02  2.261E-05   65.15 mm     2.28 mm     1.50 mm  
   3.50 MeV   3.476E-02  2.118E-05   72.16 mm     2.50 mm     1.57 mm  
   3.75 MeV   3.311E-02  1.993E-05   79.52 mm     2.72 mm     1.65 mm  
   4.00 MeV   3.162E-02  1.883E-05   87.24 mm     2.94 mm     1.73 mm  
   4.50 MeV   2.902E-02  1.697E-05  103.74 mm     3.77 mm     1.91 mm  
   5.00 MeV   2.683E-02  1.546E-05  121.65 mm     4.56 mm     2.11 mm  
   5.50 MeV   2.497E-02  1.421E-05  140.95 mm     5.34 mm     2.32 mm  
   6.00 MeV   2.337E-02  1.315E-05  161.64 mm     6.11 mm     2.56 mm  
   6.50 MeV   2.197E-02  1.225E-05  183.70 mm     6.88 mm     2.81 mm  
   7.00 MeV   2.074E-02  1.147E-05  207.11 mm     7.66 mm     3.09 mm  
   8.00 MeV   1.867E-02  1.018E-05  257.91 mm    10.55 mm     3.68 mm  
   9.00 MeV   1.718E-02  9.169E-06  313.73 mm    13.22 mm     4.35 mm  
  10.00 MeV   1.578E-02  8.346E-06  374.45 mm    15.81 mm     5.07 mm  
  11.00 MeV   1.464E-02  7.664E-06  440.21 mm    18.40 mm     5.85 mm  
  12.00 MeV   1.367E-02  7.090E-06  510.85 mm    20.99 mm     6.70 mm  
  13.00 MeV   1.284E-02  6.599E-06  586.29 mm    23.60 mm     7.59 mm  
  14.00 MeV   1.210E-02  6.175E-06  666.48 mm    26.25 mm     8.55 mm  
  15.00 MeV   1.146E-02  5.804E-06  751.35 mm    28.93 mm     9.55 mm  
  16.00 MeV   1.088E-02  5.477E-06  840.86 mm    31.65 mm    10.61 mm  
  17.00 MeV   1.037E-02  5.186E-06  934.96 mm    34.41 mm    11.73 mm  
  18.00 MeV   9.903E-03  4.926E-06    1.03 m     37.21 mm    12.89 mm  
  20.00 MeV   9.097E-03  4.480E-06    1.24 m     47.83 mm    15.38 mm  
  22.50 MeV   8.271E-03  4.029E-06    1.53 m     63.03 mm    18.76 mm  
  25.00 MeV   7.593E-03  3.664E-06    1.85 m     77.42 mm    22.45 mm  
  27.50 MeV   7.026E-03  3.361E-06    2.19 m     91.51 mm    26.44 mm  
  30.00 MeV   6.544E-03  3.107E-06    2.56 m    105.55 mm    30.72 mm  
  32.50 MeV   6.129E-03  2.890E-06    2.95 m    119.65 mm    35.29 mm  
  35.00 MeV   5.768E-03  2.702E-06    3.37 m    133.88 mm    40.14 mm  
  37.50 MeV   5.450E-03  2.538E-06    3.82 m    148.27 mm    45.27 mm  
  40.00 MeV   5.168E-03  2.394E-06    4.29 m    162.85 mm    50.67 mm  
  45.00 MeV   4.690E-03  2.151E-06    5.31 m    217.71 mm    62.30 mm  
  50.00 MeV   4.300E-03  1.955E-06    6.42 m    269.29 mm    75.00 mm  
  55.00 MeV   3.974E-03  1.792E-06    7.63 m    319.67 mm    88.74 mm  
  60.00 MeV   3.699E-03  1.656E-06    8.93 m    369.76 mm   103.50 mm  
  65.00 MeV   3.462E-03  1.539E-06   10.33 m    420.01 mm   119.27 mm  
  70.00 MeV   3.256E-03  1.439E-06   11.82 m    470.68 mm   136.03 mm  
  80.00 MeV   2.916E-03  1.274E-06   15.06 m    659.04 mm   172.47 mm  
  90.00 MeV   2.645E-03  1.144E-06   18.66 m    834.54 mm   212.69 mm  
 100.00 MeV   2.425E-03  1.039E-06   22.61 m      1.01 m    256.60 mm  
 110.00 MeV   2.242E-03  9.518E-07   26.90 m      1.18 m    304.11 mm  
 120.00 MeV   2.087E-03  8.789E-07   31.52 m      1.35 m    355.14 mm  
 130.00 MeV   1.954E-03  8.168E-07   36.47 m      1.52 m    409.60 mm  
 140.00 MeV   1.839E-03  7.631E-07   41.74 m      1.70 m    467.43 mm  
 150.00 MeV   1.738E-03  7.163E-07   47.33 m      1.87 m    528.57 mm  
 160.00 MeV   1.649E-03  6.751E-07   53.24 m      2.06 m    592.94 mm  
 170.00 MeV   1.570E-03  6.385E-07   59.45 m      2.24 m    660.48 mm  
 180.00 MeV   1.499E-03  6.059E-07   65.97 m      2.42 m    731.15 mm  
 200.00 MeV   1.377E-03  5.499E-07   79.88 m      3.13 m    881.69 mm  
 225.00 MeV   1.253E-03  4.935E-07   98.91 m      4.14 m      1.09 m   
 250.00 MeV   1.153E-03  4.478E-07  119.71 m      5.08 m      1.31 m   
 275.00 MeV   1.069E-03  4.102E-07  142.23 m      6.01 m      1.55 m   
 300.00 MeV   9.989E-04  3.786E-07  166.41 m      6.92 m      1.80 m   
 325.00 MeV   9.389E-04  3.516E-07  192.22 m      7.84 m      2.08 m   
 350.00 MeV   8.870E-04  3.284E-07  219.61 m      8.75 m      2.36 m   
 375.00 MeV   8.416E-04  3.081E-07  248.54 m      9.67 m      2.67 m   
 400.00 MeV   8.016E-04  2.903E-07  278.97 m     10.60 m      2.98 m   
 450.00 MeV   7.343E-04  2.603E-07  344.13 m     14.07 m      3.66 m   
 500.00 MeV   6.799E-04  2.362E-07  414.88 m     17.29 m      4.38 m   
 550.00 MeV   6.350E-04  2.162E-07  490.97 m     20.39 m      5.16 m   
 600.00 MeV   5.972E-04  1.995E-07  572.16 m     23.43 m      5.98 m   
 650.00 MeV   5.650E-04  1.852E-07  658.21 m     26.43 m      6.84 m   
 700.00 MeV   5.373E-04  1.729E-07  748.94 m     29.42 m      7.74 m   
 800.00 MeV   4.919E-04  1.528E-07  943.44 m     40.33 m      9.65 m   
 900.00 MeV   4.564E-04  1.370E-07    1.15 km    50.24 m     11.70 m   
   1.00 GeV   4.278E-04  1.242E-07    1.38 km    59.63 m     13.87 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  3.3709E+01                keV / (ug/cm2) 
  3.3709E+01                MeV / (mg/cm2) 
  3.3709E+04                keV / (mg/cm2) 
  2.1418E+02                 eV / (1E15 atoms/cm2)
  2.3425E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
