 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 19, 2025 
 ==================================================================

 Disk File Name = /media/data/S2384/Calibrations/SRIM/12Li_900mb_CF4_95-5.txt

 Ion = Lithium [3] , Mass = 12.05378 amu

 Target Density =  2.9667E-04 g/cm3 = 6.0820E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    088.37    030.32   
      C      6    002.33    009.53   
      F      9    009.30    060.15   
 ====================================
 Bragg Correction = -2.62%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  35.00 keV   1.461E-02  8.205E-03    1.34 mm   262.61 um   235.80 um  
  37.50 keV   1.518E-02  7.860E-03    1.44 mm   276.17 um   251.45 um  
  40.00 keV   1.574E-02  7.546E-03    1.54 mm   289.12 um   266.72 um  
  45.00 keV   1.683E-02  6.998E-03    1.74 mm   313.84 um   296.14 um  
  50.00 keV   1.788E-02  6.534E-03    1.93 mm   336.45 um   324.07 um  
  55.00 keV   1.889E-02  6.135E-03    2.12 mm   357.19 um   350.55 um  
  60.00 keV   1.988E-02  5.788E-03    2.31 mm   376.27 um   375.65 um  
  65.00 keV   2.085E-02  5.482E-03    2.49 mm   393.88 um   399.45 um  
  70.00 keV   2.179E-02  5.211E-03    2.67 mm   410.17 um   422.03 um  
  80.00 keV   2.363E-02  4.751E-03    3.01 mm   440.48 um   463.85 um  
  90.00 keV   2.541E-02  4.373E-03    3.34 mm   466.74 um   501.66 um  
 100.00 keV   2.714E-02  4.057E-03    3.66 mm   489.69 um   535.99 um  
 110.00 keV   2.883E-02  3.789E-03    3.96 mm   509.92 um   567.27 um  
 120.00 keV   3.048E-02  3.557E-03    4.25 mm   527.88 um   595.89 um  
 130.00 keV   3.210E-02  3.355E-03    4.53 mm   543.92 um   622.17 um  
 140.00 keV   3.370E-02  3.177E-03    4.79 mm   558.34 um   646.38 um  
 150.00 keV   3.527E-02  3.019E-03    5.05 mm   571.36 um   668.77 um  
 160.00 keV   3.681E-02  2.877E-03    5.30 mm   583.19 um   689.52 um  
 170.00 keV   3.834E-02  2.750E-03    5.54 mm   593.96 um   708.82 um  
 180.00 keV   3.984E-02  2.634E-03    5.78 mm   603.83 um   726.82 um  
 200.00 keV   4.280E-02  2.432E-03    6.22 mm   622.74 um   759.38 um  
 225.00 keV   4.643E-02  2.223E-03    6.75 mm   643.37 um   794.74 um  
 250.00 keV   4.998E-02  2.050E-03    7.23 mm   660.59 um   825.29 um  
 275.00 keV   5.347E-02  1.905E-03    7.69 mm   675.18 um   851.97 um  
 300.00 keV   5.691E-02  1.780E-03    8.12 mm   687.69 um   875.48 um  
 325.00 keV   6.030E-02  1.672E-03    8.53 mm   698.54 um   896.35 um  
 350.00 keV   6.364E-02  1.578E-03    8.92 mm   708.03 um   915.01 um  
 375.00 keV   6.694E-02  1.494E-03    9.29 mm   716.41 um   931.81 um  
 400.00 keV   7.019E-02  1.420E-03    9.65 mm   723.87 um   947.00 um  
 450.00 keV   7.652E-02  1.293E-03   10.31 mm   739.46 um   973.44 um  
 500.00 keV   8.264E-02  1.188E-03   10.92 mm   752.27 um   995.69 um  
 550.00 keV   8.850E-02  1.101E-03   11.50 mm   763.02 um     1.01 mm  
 600.00 keV   9.411E-02  1.026E-03   12.03 mm   772.20 um     1.03 mm  
 650.00 keV   9.944E-02  9.615E-04   12.54 mm   780.16 um     1.05 mm  
 700.00 keV   1.045E-01  9.053E-04   13.03 mm   787.15 um     1.06 mm  
 800.00 keV   1.137E-01  8.117E-04   13.93 mm   804.02 um     1.08 mm  
 900.00 keV   1.217E-01  7.369E-04   14.77 mm   817.98 um     1.10 mm  
   1.00 MeV   1.286E-01  6.756E-04   15.56 mm   829.90 um     1.11 mm  
   1.10 MeV   1.344E-01  6.244E-04   16.32 mm   840.37 um     1.13 mm  
   1.20 MeV   1.394E-01  5.809E-04   17.04 mm   849.76 um     1.14 mm  
   1.30 MeV   1.435E-01  5.435E-04   17.75 mm   858.34 um     1.15 mm  
   1.40 MeV   1.470E-01  5.109E-04   18.43 mm   866.28 um     1.16 mm  
   1.50 MeV   1.498E-01  4.822E-04   19.10 mm   873.72 um     1.17 mm  
   1.60 MeV   1.522E-01  4.568E-04   19.76 mm   880.77 um     1.18 mm  
   1.70 MeV   1.541E-01  4.341E-04   20.41 mm   887.49 um     1.18 mm  
   1.80 MeV   1.556E-01  4.137E-04   21.05 mm   893.95 um     1.19 mm  
   2.00 MeV   1.578E-01  3.785E-04   22.32 mm   915.10 um     1.20 mm  
   2.25 MeV   1.592E-01  3.426E-04   23.90 mm   945.28 um     1.22 mm  
   2.50 MeV   1.596E-01  3.133E-04   25.46 mm   974.00 um     1.23 mm  
   2.75 MeV   1.591E-01  2.889E-04   27.02 mm     1.00 mm     1.24 mm  
   3.00 MeV   1.582E-01  2.682E-04   28.60 mm     1.03 mm     1.26 mm  
   3.25 MeV   1.568E-01  2.505E-04   30.18 mm     1.06 mm     1.27 mm  
   3.50 MeV   1.551E-01  2.351E-04   31.78 mm     1.08 mm     1.28 mm  
   3.75 MeV   1.532E-01  2.215E-04   33.40 mm     1.11 mm     1.29 mm  
   4.00 MeV   1.511E-01  2.096E-04   35.04 mm     1.13 mm     1.30 mm  
   4.50 MeV   1.466E-01  1.894E-04   38.39 mm     1.23 mm     1.32 mm  
   5.00 MeV   1.420E-01  1.729E-04   41.85 mm     1.33 mm     1.34 mm  
   5.50 MeV   1.374E-01  1.592E-04   45.43 mm     1.43 mm     1.36 mm  
   6.00 MeV   1.328E-01  1.476E-04   49.12 mm     1.52 mm     1.38 mm  
   6.50 MeV   1.284E-01  1.377E-04   52.95 mm     1.62 mm     1.40 mm  
   7.00 MeV   1.242E-01  1.291E-04   56.90 mm     1.72 mm     1.42 mm  
   8.00 MeV   1.162E-01  1.149E-04   65.22 mm     2.09 mm     1.46 mm  
   9.00 MeV   1.090E-01  1.037E-04   74.10 mm     2.44 mm     1.51 mm  
  10.00 MeV   1.025E-01  9.454E-05   83.56 mm     2.79 mm     1.55 mm  
  11.00 MeV   9.664E-02  8.696E-05   93.60 mm     3.14 mm     1.61 mm  
  12.00 MeV   9.139E-02  8.056E-05  104.23 mm     3.49 mm     1.66 mm  
  13.00 MeV   8.666E-02  7.508E-05  115.46 mm     3.84 mm     1.72 mm  
  14.00 MeV   8.238E-02  7.033E-05  127.29 mm     4.19 mm     1.78 mm  
  15.00 MeV   7.850E-02  6.618E-05  139.72 mm     4.55 mm     1.85 mm  
  16.00 MeV   7.497E-02  6.251E-05  152.74 mm     4.92 mm     1.92 mm  
  17.00 MeV   7.174E-02  5.925E-05  166.37 mm     5.29 mm     2.00 mm  
  18.00 MeV   6.879E-02  5.633E-05  180.59 mm     5.67 mm     2.08 mm  
  20.00 MeV   6.357E-02  5.131E-05  210.83 mm     7.11 mm     2.26 mm  
  22.50 MeV   5.808E-02  4.622E-05  251.95 mm     9.20 mm     2.51 mm  
  25.00 MeV   5.369E-02  4.209E-05  296.70 mm    11.19 mm     2.78 mm  
  27.50 MeV   4.990E-02  3.866E-05  344.98 mm    13.12 mm     3.09 mm  
  30.00 MeV   4.641E-02  3.578E-05  396.91 mm    15.06 mm     3.42 mm  
  32.50 MeV   4.361E-02  3.331E-05  452.45 mm    17.00 mm     3.78 mm  
  35.00 MeV   4.116E-02  3.118E-05  511.42 mm    18.96 mm     4.16 mm  
  37.50 MeV   3.900E-02  2.931E-05  573.79 mm    20.93 mm     4.57 mm  
  40.00 MeV   3.706E-02  2.767E-05  639.52 mm    22.93 mm     5.01 mm  
  45.00 MeV   3.376E-02  2.490E-05  780.81 mm    30.46 mm     5.95 mm  
  50.00 MeV   3.105E-02  2.265E-05  935.20 mm    37.52 mm     6.97 mm  
  55.00 MeV   2.876E-02  2.080E-05    1.10 m     44.41 mm     8.09 mm  
  60.00 MeV   2.682E-02  1.923E-05    1.28 m     51.23 mm     9.29 mm  
  65.00 MeV   2.514E-02  1.790E-05    1.47 m     58.07 mm    10.57 mm  
  70.00 MeV   2.368E-02  1.674E-05    1.68 m     64.96 mm    11.93 mm  
  80.00 MeV   2.125E-02  1.484E-05    2.13 m     90.64 mm    14.90 mm  
  90.00 MeV   1.930E-02  1.334E-05    2.62 m    114.54 mm    18.17 mm  
 100.00 MeV   1.770E-02  1.213E-05    3.16 m    137.87 mm    21.74 mm  
 110.00 MeV   1.637E-02  1.113E-05    3.75 m    161.09 mm    25.60 mm  
 120.00 MeV   1.524E-02  1.029E-05    4.38 m    184.43 mm    29.75 mm  
 130.00 MeV   1.427E-02  9.566E-06    5.06 m    208.03 mm    34.19 mm  
 140.00 MeV   1.342E-02  8.944E-06    5.78 m    231.93 mm    38.90 mm  
 150.00 MeV   1.268E-02  8.401E-06    6.55 m    256.19 mm    43.89 mm  
 160.00 MeV   1.202E-02  7.923E-06    7.36 m    280.82 mm    49.15 mm  
 170.00 MeV   1.143E-02  7.498E-06    8.21 m    305.83 mm    54.67 mm  
 180.00 MeV   1.091E-02  7.119E-06    9.10 m    331.23 mm    60.46 mm  
 200.00 MeV   9.994E-03  6.468E-06   11.02 m    428.36 mm    72.82 mm  
 225.00 MeV   9.066E-03  5.810E-06   13.65 m    567.54 mm    89.71 mm  
 250.00 MeV   8.309E-03  5.278E-06   16.52 m    699.18 mm   108.15 mm  
 275.00 MeV   7.679E-03  4.838E-06   19.65 m    828.12 mm   128.12 mm  
 300.00 MeV   7.147E-03  4.468E-06   23.03 m    956.45 mm   149.57 mm  
 325.00 MeV   6.690E-03  4.153E-06   26.64 m      1.09 m    172.49 mm  
 350.00 MeV   6.294E-03  3.881E-06   30.49 m      1.22 m    196.83 mm  
 375.00 MeV   5.947E-03  3.644E-06   34.58 m      1.35 m    222.58 mm  
 400.00 MeV   5.640E-03  3.435E-06   38.89 m      1.48 m    249.70 mm  
 450.00 MeV   5.122E-03  3.083E-06   48.20 m      1.98 m    308.03 mm  
 500.00 MeV   4.701E-03  2.799E-06   58.38 m      2.45 m    371.62 mm  
 550.00 MeV   4.351E-03  2.565E-06   69.44 m      2.91 m    440.31 mm  
 600.00 MeV   4.056E-03  2.368E-06   81.34 m      3.36 m    513.95 mm  
 650.00 MeV   3.804E-03  2.200E-06   94.06 m      3.82 m    592.40 mm  
 700.00 MeV   3.585E-03  2.055E-06  107.60 m      4.27 m    675.54 mm  
 800.00 MeV   3.225E-03  1.818E-06  137.01 m      5.97 m    855.44 mm  
 900.00 MeV   2.941E-03  1.631E-06  169.47 m      7.54 m      1.05 m   
   1.00 GeV   2.711E-03  1.480E-06  204.88 m      9.05 m      1.27 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  3.3709E+01                keV / (ug/cm2) 
  3.3709E+01                MeV / (mg/cm2) 
  3.3709E+04                keV / (mg/cm2) 
  1.6442E+02                 eV / (1E15 atoms/cm2)
  8.2067E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
