35.25  50.0566  2.86953
37.75  29.5908  2.16764
40.25  10.5586  1.27701
42.75  6.95502  1.02803
45.25  3.73715  0.747605
47.75  6.92374  1.01476
50.25  7.49909  1.05337
52.75  11.5247  1.31075
55.25  12.3649  1.36444
57.75  13.7607  1.45345
60.25  13.5638  1.4612
62.75  10.0216  1.26743
65.25  13.3813  1.50198
67.75  11.1798  1.40044
70.25  9.05438  1.3178
72.75  9.98993  1.44516
