35.25  11.1993  1.37121
37.75  7.75022  1.11098
40.25  5.88231  0.956078
42.75  5.46855  0.910308
45.25  4.3002  0.801586
47.75  4.36303  0.802341
50.25  2.85206  0.649636
52.75  2.9264  0.658704
55.25  2.94743  0.664432
57.75  2.87806  0.660544
60.25  1.50362  0.481781
62.75  1.89923  0.552231
65.25  2.34134  0.622789
