99 56892
122 113731
39 15432
65 27221
51 23310
59 66742
103 72397
51 82679
52 84059
46 48898
59 91482
21 3122
100 2391
21 20507
100 65821
101 86831
100 82962
100 90189
100 36975
22 52125
96 50567
60 113647
115 41672
120 66774
120 79193
41 12910
48 34078
48 37732
27 123304
48 44651
53 31285
122 92512
110 42842
38 5847
36 100782
41 42763
110 52752
122 109072
118 13243
107 9630
40 15851
32 19810
106 67082
101 16696
34 39481
29 151470
106 93490
64 85176
101 36836
104 1614
122 22706
50 125662
114 98281
38 96306
38 102170
110 60728
49 77849
104 43399
43 55105
104 44220
104 52351
60 62929
60 67425
96 80167
45 19571
54 108057
120 28405
120 30278
31 156819
63 7497
105 66819
45 54572
105 69563
102 57683
105 72018
19 15885
64 41235
105 98702
103 36011
105 100548
52 51063
23 53869
111 72309
103 41094
115 82477
103 42215
23 58638
103 46523
111 78584
102 106149
105 3920
105 6208
34 108169
65 85262
97 73416
37 34595
55 66871
38 133400
24 11215
105 47814
105 53146
46 54748
53 58301
57 21527
20 61676
20 66006
32 123422
53 84122
29 26143
102 13931
57 38615
102 21709
57 53868
97 110019
114 4539
43 60971
54 17439
61 158925
99 32225
114 17556
99 32356
102 48383
104 77798
50 24160
54 34006
54 41551
114 39858
114 41251
54 51212
99 53495
55 19576
34 163132
