! 9He range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
4.500000	415.956   	4.500000	406.972   	4.500000	403.492   	4.500000	403.492   	4.500000	403.492   	4.500000	3.05401   	4.500000	2.2457    	4.500000	6.50609   	4.500000	6.68484   	4.500000	6.17116   	
5.000000	495.329   	5.000000	485.639   	5.000000	481.446   	5.000000	481.446   	5.000000	481.446   	5.000000	3.66695   	5.000000	2.65272   	5.000000	7.63042   	5.000000	7.76204   	5.000000	7.2479    	
5.500000	580.791   	5.500000	570.338   	5.500000	565.403   	5.500000	565.403   	5.500000	565.403   	5.500000	4.32961   	5.500000	3.08496   	5.500000	8.83661   	5.500000	8.90865   	5.500000	8.40358   	
6.000000	672.246   	6.000000	660.94    	6.000000	655.246   	6.000000	655.246   	6.000000	655.246   	6.000000	5.04099   	6.000000	3.54161   	6.000000	10.1228   	6.000000	10.1226   	6.000000	9.63644   	
6.500000	769.607   	6.500000	757.33    	6.500000	750.867   	6.500000	750.867   	6.500000	750.867   	6.500000	5.80015   	6.500000	4.02196   	6.500000	11.4873   	6.500000	11.4019   	6.500000	10.9449   	
7.000000	872.796   	7.000000	859.404   	7.000000	852.17    	7.000000	852.17    	7.000000	852.17    	7.000000	6.60626   	7.000000	4.5254    	7.000000	12.9286   	7.000000	12.745    	7.000000	12.3274   	
7.500000	981.738   	7.500000	967.066   	7.500000	959.065   	7.500000	959.065   	7.500000	959.065   	7.500000	7.45856   	7.500000	5.05136   	7.500000	14.4454   	7.500000	14.1504   	7.500000	13.7827   	
8.000000	1096.37   	8.000000	1080.23   	8.000000	1071.47   	8.000000	1071.47   	8.000000	1071.47   	8.000000	8.35636   	8.000000	5.59938   	8.000000	16.0364   	8.000000	15.6166   	8.000000	15.3097   	
8.500000	1216.62   	8.500000	1198.82   	8.500000	1189.31   	8.500000	1189.31   	8.500000	1189.31   	8.500000	9.29904   	8.500000	6.16905   	8.500000	17.7006   	8.500000	17.1426   	8.500000	16.9072   	
9.000000	1342.44   	9.000000	1322.75   	9.000000	1312.52   	9.000000	1312.52   	9.000000	1312.52   	9.000000	10.286    	9.000000	6.75996   	9.000000	19.4368   	9.000000	18.7272   	9.000000	18.5743   	
9.500000	1473.77   	9.500000	1451.96   	9.500000	1441.03   	9.500000	1441.03   	9.500000	1441.03   	9.500000	11.3168   	9.500000	7.37167   	9.500000	21.2441   	9.500000	20.3694   	9.500000	20.31     	
10.000000	1610.55   	10.000000	1586.37   	10.000000	1574.79   	10.000000	1574.79   	10.000000	1574.79   	10.000000	12.3909   	10.000000	8.00372   	10.000000	23.1216   	10.000000	22.0682   	10.000000	22.1135   	
11.000000	1900.3    	11.000000	1869.43   	11.000000	1858.06   	11.000000	1858.05   	11.000000	1858.06   	11.000000	14.6728   	11.000000	9.33105   	11.000000	27.0886   	11.000000	25.636    	11.000000	25.925    	
12.000000	2211.31   	12.000000	2172.85   	12.000000	2162.23   	12.000000	2162.19   	12.000000	2162.24   	12.000000	17.1349   	12.000000	10.744    	12.000000	31.3373   	12.000000	29.4291   	12.000000	30.0085   	
13.000000	2543.25   	13.000000	2496.42   	13.000000	2487.06   	13.000000	2486.97   	13.000000	2487.07   	13.000000	19.7749   	13.000000	12.241    	13.000000	35.8643   	13.000000	33.4435   	13.000000	34.3607   	
14.000000	2895.82   	14.000000	2839.91   	14.000000	2832.29   	14.000000	2832.16   	14.000000	2832.31   	14.000000	22.5916   	14.000000	13.8204   	14.000000	40.667    	14.000000	37.676    	14.000000	38.9792   	
15.000000	3268.71   	15.000000	3203.11   	15.000000	3197.76   	15.000000	3197.57   	15.000000	3197.78   	15.000000	25.584    	15.000000	15.4811   	15.000000	45.7432   	15.000000	42.1239   	15.000000	43.8619   	
16.000000	3661.67   	16.000000	3585.83   	16.000000	3583.27   	16.000000	3583.03   	16.000000	3583.31   	16.000000	28.7511   	16.000000	17.2228   	16.000000	51.091    	16.000000	46.7848   	16.000000	49.0071   	
17.000000	4074.44   	17.000000	3987.89   	17.000000	3988.7    	17.000000	3988.4    	17.000000	3988.74   	17.000000	32.0927   	17.000000	19.0459   	17.000000	56.7089   	17.000000	51.6568   	17.000000	54.4134   	
18.000000	4506.78   	18.000000	4409.09   	18.000000	4413.91   	18.000000	4413.55   	18.000000	4413.96   	18.000000	35.6081   	18.000000	20.9496   	18.000000	62.5956   	18.000000	56.7381   	18.000000	60.0797   	
19.000000	4958.48   	19.000000	4849.27   	19.000000	4858.77   	19.000000	4858.37   	19.000000	4858.84   	19.000000	39.2973   	19.000000	22.933    	19.000000	68.75     	19.000000	62.027    	19.000000	66.005    	
20.000000	5429.31   	20.000000	5308.25   	20.000000	5323.2    	20.000000	5322.76   	20.000000	5323.27   	20.000000	43.16     	20.000000	24.9955   	20.000000	75.1711   	20.000000	67.5223   	20.000000	72.1886   	
21.000000	5919.08   	21.000000	5785.89   	21.000000	5807.12   	21.000000	5806.63   	21.000000	5807.18   	21.000000	47.1962   	21.000000	27.1372   	21.000000	81.8583   	21.000000	73.2229   	21.000000	78.6297   	
22.000000	6427.59   	22.000000	6282.01   	22.000000	6310.43   	22.000000	6309.9    	22.000000	6310.47   	22.000000	51.4058   	22.000000	29.3578   	22.000000	88.8108   	22.000000	79.1276   	22.000000	85.3279   	
23.000000	6954.65   	23.000000	6796.47   	23.000000	6833.05   	23.000000	6832.49   	23.000000	6833.07   	23.000000	55.7887   	23.000000	31.6572   	23.000000	96.0281   	23.000000	85.2355   	23.000000	92.2828   	
24.000000	7500.08   	24.000000	7329.13   	24.000000	7374.9    	24.000000	7374.34   	24.000000	7374.9    	24.000000	60.3451   	24.000000	34.0354   	24.000000	103.51    	24.000000	91.5457   	24.000000	99.4939   	
25.000000	8063.73   	25.000000	7879.84   	25.000000	7935.91   	25.000000	7935.38   	25.000000	7935.91   	25.000000	65.0748   	25.000000	36.4924   	25.000000	111.255   	25.000000	98.0575   	25.000000	106.961   	
27.000000	9244.97   	27.000000	9034.87   	27.000000	9115.15   	27.000000	9114.82   	27.000000	9115.18   	27.000000	75.0544   	27.000000	41.6403   	27.000000	127.536   	27.000000	111.683   	27.000000	122.662   	
29.000000	10497.1   	29.000000	10260.5   	29.000000	10370.3   	29.000000	10370.4   	29.000000	10370.4   	29.000000	85.7275   	29.000000	47.0976   	29.000000	144.868   	29.000000	126.107   	29.000000	139.385   	
31.000000	11819     	31.000000	11555.7   	31.000000	11700.4   	31.000000	11700.9   	31.000000	11700.5   	31.000000	97.0756   	31.000000	52.8579   	31.000000	163.236   	31.000000	141.315   	31.000000	157.116   	
33.000000	13209.6   	33.000000	12919.6   	33.000000	13100.3   	33.000000	13101.4   	33.000000	13100.5   	33.000000	108.99    	33.000000	58.8624   	33.000000	182.561   	33.000000	157.242   	33.000000	175.78    	
35.000000	14667.7   	35.000000	14351.2   	35.000000	14568.4   	35.000000	14570.3   	35.000000	14568.6   	35.000000	121.45    	35.000000	65.1021   	35.000000	202.816   	35.000000	173.868   	35.000000	195.353   	
38.000000	16979.6   	38.000000	16623.7   	38.000000	16896.6   	38.000000	16899.6   	38.000000	16896.8   	38.000000	141.159   	38.000000	74.9026   	38.000000	234.913   	38.000000	200.086   	38.000000	226.39    	
41.000000	19438.2   	41.000000	19043.7   	41.000000	19373.1   	41.000000	19377.8   	41.000000	19373.4   	41.000000	162.073   	41.000000	85.2169   	41.000000	269.026   	41.000000	227.804   	41.000000	259.404   	
44.000000	22040.8   	44.000000	21608.6   	44.000000	21995.5   	44.000000	22001.9   	44.000000	21995.8   	44.000000	184.175   	44.000000	96.0409   	44.000000	305.11    	44.000000	256.986   	44.000000	294.357   	
47.000000	24784.5   	47.000000	24315.9   	47.000000	24761.1   	47.000000	24769.4   	47.000000	24761.3   	47.000000	207.442   	47.000000	107.371   	47.000000	343.127   	47.000000	287.597   	47.000000	331.213   	
50.000000	27666.8   	50.000000	27163.1   	50.000000	27667.3   	50.000000	27677.8   	50.000000	27667.4   	50.000000	231.855   	50.000000	119.19    	50.000000	383.036   	50.000000	319.606   	50.000000	369.94    	
55.000000	32772.1   	55.000000	32213.2   	55.000000	32817.2   	55.000000	32832     	55.000000	32817.3   	55.000000	275.027   	55.000000	139.943   	55.000000	453.66    	55.000000	375.981   	55.000000	438.555   	
60.000000	38245.5   	60.000000	37635.2   	60.000000	38341.2   	60.000000	38361.1   	60.000000	38341.4   	60.000000	321.218   	60.000000	161.973   	60.000000	529.281   	60.000000	436.032   	60.000000	512.143   	
65.000000	44077.1   	65.000000	43419.8   	65.000000	44230.2   	65.000000	44255.5   	65.000000	44230.2   	65.000000	370.33    	65.000000	185.258   	65.000000	609.752   	65.000000	499.642   	65.000000	590.578   	
70.000000	50258.3   	70.000000	49557.8   	70.000000	50474.7   	70.000000	50506.6   	70.000000	50474.9   	70.000000	422.269   	70.000000	209.74    	70.000000	694.931   	70.000000	566.705   	70.000000	673.74    	
75.000000	56780.6   	75.000000	56040.7   	75.000000	57067.1   	75.000000	57105.8   	75.000000	57067.1   	75.000000	476.942   	75.000000	235.397   	75.000000	784.686   	75.000000	637.122   	75.000000	761.518   	
80.000000	63636.4   	80.000000	62860.3   	80.000000	63998.9   	80.000000	64045.2   	80.000000	63998.8   	80.000000	534.262   	80.000000	262.174   	80.000000	878.891   	80.000000	710.801   	80.000000	853.808   	
85.000000	70818.4   	85.000000	70009     	85.000000	71262.5   	85.000000	71317.4   	85.000000	71262.7   	85.000000	594.144   	85.000000	290.042   	85.000000	977.428   	85.000000	787.655   	85.000000	950.508   	
90.000000	78319.7   	90.000000	77479.3   	90.000000	78851.5   	90.000000	78915.1   	90.000000	78851.4   	90.000000	656.506   	90.000000	318.97    	90.000000	1080.18   	90.000000	867.602   	90.000000	1051.52   	
