! 8Li range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
0.001000	0.103879  	0.001000	0.103879  	0.001000	0.0651325 	0.001000	0.0651325 	0.001000	0.0651534 	0.001000	0         	0.001000	0         	0.001000	0.00105004	0.001000	0.00166744	0.001000	0.000792127	
0.002000	0.212517  	0.002000	0.207758  	0.002000	0.130265  	0.002000	0.130265  	0.002000	0.130307  	0.002000	0.00833529	0.002000	0.00833529	0.002000	0.00307506	0.002000	0.00471755	0.002000	0.00240992	
0.005000	0.479165  	0.005000	0.462726  	0.005000	0.296552  	0.005000	0.296552  	0.005000	0.296619  	0.005000	0.00987485	0.005000	0.00987485	0.005000	0.0109056 	0.005000	0.0161552 	0.005000	0.00884047	
0.008000	0.691594  	0.008000	0.66585   	0.008000	0.438798  	0.008000	0.438798  	0.008000	0.438875  	0.008000	0.00993884	0.008000	0.00993884	0.008000	0.019957  	0.008000	0.0290623 	0.008000	0.0164206 	
0.010000	0.814533  	0.010000	0.783404  	0.010000	0.52532   	0.010000	0.52532   	0.010000	0.5254    	0.010000	0.0101631 	0.010000	0.0101631 	0.010000	0.0263453 	0.010000	0.0380651 	0.010000	0.0218186 	
0.015000	1.07914   	0.015000	1.03642   	0.015000	0.721771  	0.015000	0.721771  	0.015000	0.721857  	0.015000	0.0113138 	0.015000	0.0113138 	0.015000	0.0430108 	0.015000	0.0612992 	0.015000	0.0360114 	
0.020000	1.29345   	0.020000	1.24135   	0.020000	0.891012  	0.020000	0.891012  	0.020000	0.891102  	0.020000	0.0126768 	0.020000	0.0126768 	0.020000	0.0594598 	0.020000	0.0840499 	0.020000	0.0500979 	
0.025000	1.47179   	0.025000	1.41187   	0.025000	1.03819   	0.025000	1.03819   	0.025000	1.03828   	0.025000	0.0139003 	0.025000	0.0139003 	0.025000	0.0751678 	0.025000	0.105679  	0.025000	0.0635915 	
0.030000	1.62564   	0.030000	1.55898   	0.030000	1.16974   	0.030000	1.16974   	0.030000	1.16984   	0.030000	0.014962  	0.030000	0.014962  	0.030000	0.0902541 	0.030000	0.12637   	0.030000	0.0765858 	
0.035000	1.76232   	0.035000	1.68967   	0.035000	1.29021   	0.035000	1.29021   	0.035000	1.29031   	0.035000	0.015897  	0.035000	0.015897  	0.035000	0.104902  	0.035000	0.146384  	0.035000	0.0892343 	
0.040000	1.88639   	0.040000	1.80831   	0.040000	1.40207   	0.040000	1.40207   	0.040000	1.40217   	0.040000	0.0167275 	0.040000	0.0167275 	0.040000	0.119188  	0.040000	0.165841  	0.040000	0.101598  	
0.045000	2.0009    	0.045000	1.9178    	0.045000	1.50713   	0.045000	1.50713   	0.045000	1.50722   	0.045000	0.0174743 	0.045000	0.0174743 	0.045000	0.132061  	0.045000	0.183053  	0.045000	0.11276   	
0.050000	2.10803   	0.050000	2.02024   	0.050000	1.60671   	0.050000	1.60671   	0.050000	1.6068    	0.050000	0.0181548 	0.050000	0.0181136 	0.050000	0.142552  	0.050000	0.196764  	0.050000	0.121875  	
0.055000	2.20939   	0.055000	2.11716   	0.055000	1.70185   	0.055000	1.70185   	0.055000	1.70194   	0.055000	0.0187827 	0.055000	0.0186728 	0.055000	0.151563  	0.055000	0.208311  	0.055000	0.12972   	
0.060000	2.3062    	0.060000	2.20973   	0.060000	1.79334   	0.060000	1.79334   	0.060000	1.79343   	0.060000	0.019369  	0.060000	0.0191879 	0.060000	0.159499  	0.060000	0.218348  	0.060000	0.136641  	
0.070000	2.48969   	0.070000	2.38518   	0.070000	1.96784   	0.070000	1.96784   	0.070000	1.96794   	0.070000	0.0204485 	0.070000	0.020123  	0.070000	0.173027  	0.070000	0.235254  	0.070000	0.148472  	
0.080000	2.66386   	0.080000	2.55172   	0.080000	2.13404   	0.080000	2.13404   	0.080000	2.13414   	0.080000	0.0214432 	0.080000	0.0209734 	0.080000	0.184457  	0.080000	0.24939   	0.080000	0.158501  	
0.090000	2.8321    	0.090000	2.71259   	0.090000	2.29455   	0.090000	2.29455   	0.090000	2.29465   	0.090000	0.0223851 	0.090000	0.0217721 	0.090000	0.194354  	0.090000	0.261574  	0.090000	0.167218  	
0.100000	2.99665   	0.100000	2.86994   	0.100000	2.45121   	0.100000	2.45121   	0.100000	2.4513    	0.100000	0.0232962 	0.100000	0.0225403 	0.100000	0.203356  	0.100000	0.272595  	0.100000	0.175169  	
0.120000	3.31826   	0.120000	3.17746   	0.120000	2.7579    	0.120000	2.7579    	0.120000	2.758     	0.120000	0.0250821 	0.120000	0.0240385 	0.120000	0.219053  	0.120000	0.291763  	0.120000	0.189098  	
0.140000	3.63445   	0.140000	3.47979   	0.140000	3.0611    	0.140000	3.0611    	0.140000	3.0612    	0.140000	0.0268765 	0.140000	0.0255382 	0.140000	0.233054  	0.140000	0.308748  	0.140000	0.201588  	
0.160000	3.94859   	0.160000	3.78018   	0.160000	3.36468   	0.160000	3.36468   	0.160000	3.36477   	0.160000	0.0287184 	0.160000	0.0270744 	0.160000	0.24595   	0.160000	0.324298  	0.160000	0.213146  	
0.180000	4.26301   	0.180000	4.08082   	0.180000	3.67082   	0.180000	3.67082   	0.180000	3.67092   	0.180000	0.0306267 	0.180000	0.0286641 	0.180000	0.258008  	0.180000	0.338775  	0.180000	0.224001  	
0.200000	4.57842   	0.200000	4.38242   	0.200000	3.98076   	0.200000	3.98076   	0.200000	3.98086   	0.200000	0.0326091 	0.200000	0.0303142 	0.200000	0.269603  	0.200000	0.352605  	0.200000	0.234473  	
0.250000	5.37439   	0.250000	5.14353   	0.250000	4.77578   	0.250000	4.77578   	0.250000	4.77587   	0.250000	0.0378893 	0.250000	0.0347017 	0.250000	0.297059  	0.250000	0.385037  	0.250000	0.259408  	
0.300000	6.17291   	0.300000	5.90706   	0.300000	5.59959   	0.300000	5.59959   	0.300000	5.59969   	0.300000	0.0435451 	0.300000	0.0393863 	0.300000	0.323224  	0.300000	0.415492  	0.300000	0.283317  	
0.350000	6.97712   	0.350000	6.67605   	0.350000	6.44712   	0.350000	6.44712   	0.350000	6.44722   	0.350000	0.0494156 	0.350000	0.0442262 	0.350000	0.348341  	0.350000	0.444382  	0.350000	0.306379  	
0.400000	7.79299   	0.400000	7.45618   	0.400000	7.31931   	0.400000	7.31931   	0.400000	7.31941   	0.400000	0.0554939 	0.400000	0.0492086 	0.400000	0.372844  	0.400000	0.47223   	0.400000	0.328971  	
0.450000	8.62636   	0.450000	8.25305   	0.450000	8.21771   	0.450000	8.21771   	0.450000	8.2178    	0.450000	0.061797  	0.450000	0.0543418 	0.450000	0.397089  	0.450000	0.499449  	0.450000	0.351395  	
0.500000	9.48057   	0.500000	9.06984   	0.500000	9.14269   	0.500000	9.14269   	0.500000	9.14278   	0.500000	0.0683222 	0.500000	0.0596197 	0.500000	0.421059  	0.500000	0.526096  	0.500000	0.373639  	
0.600000	11.2522   	0.600000	10.7639   	0.600000	11.071    	0.600000	11.071    	0.600000	11.0711   	0.600000	0.0819921 	0.600000	0.0705586 	0.600000	0.468852  	0.600000	0.578478  	0.600000	0.41815   	
0.700000	13.1245   	0.700000	12.5542   	0.700000	13.1018   	0.700000	13.1018   	0.700000	13.1019   	0.700000	0.0964437 	0.700000	0.0819597 	0.700000	0.516749  	0.700000	0.630344  	0.700000	0.462932  	
0.800000	15.0946   	0.800000	14.4379   	0.800000	15.2335   	0.800000	15.2335   	0.800000	15.2335   	0.800000	0.111653  	0.800000	0.0937941 	0.800000	0.565035  	0.800000	0.682271  	0.800000	0.508211  	
0.900000	17.1564   	0.900000	16.4095   	0.900000	17.4648   	0.900000	17.4648   	0.900000	17.4649   	0.900000	0.127612  	0.900000	0.106051  	0.900000	0.613737  	0.900000	0.734422  	0.900000	0.553997  	
1.000000	19.3237   	1.000000	18.4818   	1.000000	19.798    	1.000000	19.798    	1.000000	19.7981   	1.000000	0.144384  	1.000000	0.118773  	1.000000	0.663274  	1.000000	0.787182  	1.000000	0.600653  	
1.250000	25.2443   	1.250000	24.1431   	1.250000	26.0831   	1.250000	26.0831   	1.250000	26.0832   	1.250000	0.190061  	1.250000	0.153117  	1.250000	0.790759  	1.250000	0.922275  	1.250000	0.721074  	
1.500000	32.0106   	1.500000	30.613    	1.500000	32.9959   	1.500000	32.9959   	1.500000	32.9959   	1.500000	0.240836  	1.500000	0.192573  	1.500000	0.924427  	1.500000	1.06281   	1.500000	0.847696  	
1.750000	39.6708   	1.750000	37.9377   	1.750000	40.5297   	1.750000	40.5297   	1.750000	40.5298   	1.750000	0.29675   	1.750000	0.236315  	1.750000	1.0648    	1.750000	1.20943   	1.750000	0.980963  	
2.000000	48.158    	2.000000	46.0531   	2.000000	48.684    	2.000000	48.684    	2.000000	48.6841   	2.000000	0.357929  	2.000000	0.283735  	2.000000	1.2019    	2.000000	1.36265   	2.000000	1.1115    	
2.250000	57.4233   	2.250000	54.9125   	2.250000	57.4618   	2.250000	57.4618   	2.250000	57.4619   	2.250000	0.424548  	2.250000	0.334608  	2.250000	1.33346   	2.250000	1.52279   	2.250000	1.23706   	
2.500000	67.4311   	2.500000	64.4814   	2.500000	66.8661   	2.500000	66.8661   	2.500000	66.8661   	2.500000	0.496753  	2.500000	0.388839  	2.500000	1.4737    	2.500000	1.69      	2.500000	1.37093   	
3.000000	88.8626   	3.000000	85.6518   	3.000000	87.558    	3.000000	87.558    	3.000000	87.5581   	3.000000	0.658247  	3.000000	0.507175  	3.000000	1.7803    	3.000000	2.01243   	3.000000	1.66378   	
3.500000	112.855   	3.500000	109.425   	3.500000	110.754   	3.500000	110.754   	3.500000	110.754   	3.500000	0.842703  	3.500000	0.638417  	3.500000	2.12157   	3.500000	2.36382   	3.500000	1.99008   	
4.000000	139.357   	4.000000	135.712   	4.000000	136.431   	4.000000	136.431   	4.000000	136.431   	4.000000	1.05      	4.000000	0.782176  	4.000000	2.49719   	4.000000	2.74705   	4.000000	2.34957   	
4.500000	168.322   	4.500000	164.45    	4.500000	164.555   	4.500000	164.555   	4.500000	164.555   	4.500000	1.27979   	4.500000	0.937953  	4.500000	2.90667   	4.500000	3.16126   	4.500000	2.74183   	
5.000000	199.708   	5.000000	195.584   	5.000000	195.089   	5.000000	195.089   	5.000000	195.089   	5.000000	1.53163   	5.000000	1.10527   	5.000000	3.34943   	5.000000	3.60559   	5.000000	3.16634   	
5.500000	233.478   	5.500000	229.067   	5.500000	227.992   	5.500000	227.992   	5.500000	227.992   	5.500000	1.80502   	5.500000	1.28371   	5.500000	3.82481   	5.500000	4.07916   	5.500000	3.62247   	
6.000000	269.598   	6.000000	264.855   	6.000000	263.224   	6.000000	263.224   	6.000000	263.224   	6.000000	2.09948   	6.000000	1.47287   	6.000000	4.33225   	6.000000	4.58124   	6.000000	4.10971   	
6.500000	308.036   	6.500000	302.908   	6.500000	300.746   	6.500000	300.746   	6.500000	300.746   	6.500000	2.41455   	6.500000	1.67239   	6.500000	4.8711    	6.500000	5.11105   	6.500000	4.62745   	
7.000000	348.763   	7.000000	343.19    	7.000000	340.522   	7.000000	340.522   	7.000000	340.522   	7.000000	2.7498    	7.000000	1.88194   	7.000000	5.44085   	7.000000	5.66792   	7.000000	5.17518   	
7.500000	391.75    	7.500000	385.665   	7.500000	382.516   	7.500000	382.516   	7.500000	382.516   	7.500000	3.10483   	7.500000	2.10126   	7.500000	6.04092   	7.500000	6.25121   	7.500000	5.75238   	
8.000000	436.974   	8.000000	430.301   	8.000000	426.696   	8.000000	426.696   	8.000000	426.696   	8.000000	3.47931   	8.000000	2.33006   	8.000000	6.67085   	8.000000	6.86036   	8.000000	6.35859   	
8.500000	484.411   	8.500000	477.068   	8.500000	473.032   	8.500000	473.032   	8.500000	473.032   	8.500000	3.87289   	8.500000	2.56807   	8.500000	7.33016   	8.500000	7.49482   	8.500000	6.99337   	
9.000000	534.037   	9.000000	525.939   	9.000000	521.495   	9.000000	521.495   	9.000000	521.495   	9.000000	4.28529   	9.000000	2.81506   	9.000000	8.01844   	9.000000	8.15412   	9.000000	7.65632   	
9.500000	585.831   	9.500000	576.888   	9.500000	572.06    	9.500000	572.06    	9.500000	572.06    	9.500000	4.71624   	9.500000	3.07085   	9.500000	8.73528   	9.500000	8.83779   	9.500000	8.34706   	
10.000000	639.774   	10.000000	629.882   	10.000000	624.702   	10.000000	624.702   	10.000000	624.702   	10.000000	5.16551   	10.000000	3.33532   	10.000000	9.48031   	10.000000	9.54542   	10.000000	9.06523   	
11.000000	754.031   	11.000000	741.481   	11.000000	736.226   	11.000000	736.215   	11.000000	736.225   	11.000000	6.12051   	11.000000	3.89131   	11.000000	11.0553   	11.000000	11.0326   	11.000000	10.5843   	
12.000000	876.663   	12.000000	861.104   	12.000000	856.021   	12.000000	855.98    	12.000000	856.02    	12.000000	7.15129   	12.000000	4.48351   	12.000000	12.7432   	12.000000	12.6148   	12.000000	12.2132   	
13.000000	1007.54   	13.000000	988.662   	13.000000	983.978   	13.000000	983.889   	13.000000	983.974   	13.000000	8.25684   	13.000000	5.11094   	13.000000	14.5424   	13.000000	14.2902   	13.000000	13.9506   	
14.000000	1146.54   	14.000000	1124.07   	14.000000	1120      	14.000000	1119.85   	14.000000	1119.99   	14.000000	9.43644   	14.000000	5.77288   	14.000000	16.4518   	14.000000	16.0574   	14.000000	15.7954   	
15.000000	1293.56   	15.000000	1267.26   	15.000000	1264      	15.000000	1263.78   	15.000000	1264      	15.000000	10.6896   	15.000000	6.46923   	15.000000	18.4703   	15.000000	17.9151   	15.000000	17.7467   	
16.000000	1448.48   	16.000000	1418.13   	16.000000	1415.92   	16.000000	1415.62   	16.000000	1415.91   	16.000000	12.0158   	16.000000	7.19975   	16.000000	20.5973   	16.000000	19.8623   	16.000000	19.8038   	
17.000000	1611.21   	17.000000	1576.63   	17.000000	1575.68   	17.000000	1575.3    	17.000000	1575.68   	17.000000	13.415    	17.000000	7.9639    	17.000000	22.832    	17.000000	21.8979   	17.000000	21.966    	
18.000000	1781.65   	18.000000	1742.67   	18.000000	1743.25   	18.000000	1742.77   	18.000000	1743.25   	18.000000	14.8868   	18.000000	8.76137   	18.000000	25.1738   	18.000000	24.0214   	18.000000	24.2329   	
19.000000	1959.72   	19.000000	1916.2    	19.000000	1918.56   	19.000000	1918      	19.000000	1918.56   	19.000000	16.4312   	19.000000	9.59206   	19.000000	27.6222   	19.000000	26.2318   	19.000000	26.604    	
20.000000	2145.34   	20.000000	2097.14   	20.000000	2101.58   	20.000000	2100.93   	20.000000	2101.59   	20.000000	18.048    	20.000000	10.4559   	20.000000	30.1769   	20.000000	28.5288   	20.000000	29.0791   	
21.000000	2338.41   	21.000000	2285.43   	21.000000	2292.28   	21.000000	2291.53   	21.000000	2292.29   	21.000000	19.7373   	21.000000	11.3528   	21.000000	32.8376   	21.000000	30.9117   	21.000000	31.6578   	
22.000000	2538.88   	22.000000	2481.01   	22.000000	2490.61   	22.000000	2489.77   	22.000000	2490.62   	22.000000	21.4989   	22.000000	12.2826   	22.000000	35.6039   	22.000000	33.38     	22.000000	34.34     	
23.000000	2746.66   	23.000000	2683.83   	23.000000	2696.55   	23.000000	2695.62   	23.000000	2696.56   	23.000000	23.333    	23.000000	13.2454   	23.000000	38.4756   	23.000000	35.9334   	23.000000	37.1254   	
24.000000	2961.68   	24.000000	2893.81   	24.000000	2910.06   	24.000000	2909.05   	24.000000	2910.07   	24.000000	25.2394   	24.000000	14.241    	24.000000	41.4524   	24.000000	38.5714   	24.000000	40.0139   	
25.000000	3183.88   	25.000000	3110.91   	25.000000	3131.12   	25.000000	3130.04   	25.000000	3131.13   	25.000000	27.2182   	25.000000	15.2694   	25.000000	44.5342   	25.000000	41.2938   	25.000000	43.0054   	
27.000000	3649.54   	27.000000	3566.25   	27.000000	3595.8    	27.000000	3594.61   	27.000000	3595.81   	27.000000	31.3928   	27.000000	17.4244   	27.000000	51.012    	27.000000	46.9903   	27.000000	49.2969   	
29.000000	4143.16   	29.000000	4049.42   	29.000000	4090.41   	29.000000	4089.14   	29.000000	4090.39   	29.000000	35.8568   	29.000000	19.7099   	29.000000	57.9078   	29.000000	53.0205   	29.000000	55.9992   	
31.000000	4664.28   	31.000000	4560.03   	31.000000	4614.48   	31.000000	4613.2    	31.000000	4614.44   	31.000000	40.6025   	31.000000	22.1203   	31.000000	65.2157   	31.000000	59.3784   	31.000000	63.1071   	
33.000000	5212.45   	33.000000	5097.69   	33.000000	5166.09   	33.000000	5164.86   	33.000000	5166.01   	33.000000	45.5848   	33.000000	24.6337   	33.000000	72.904    	33.000000	66.0374   	33.000000	70.5905   	
35.000000	5787.28   	35.000000	5662.06   	35.000000	5744.58   	35.000000	5743.48   	35.000000	5744.45   	35.000000	50.7959   	35.000000	27.246    	35.000000	80.9627   	35.000000	72.9882   	35.000000	78.44     	
38.000000	6698.64   	38.000000	6557.91   	38.000000	6661.91   	38.000000	6661.14   	38.000000	6661.72   	38.000000	59.0379   	38.000000	31.3468   	38.000000	93.7328   	38.000000	83.9501   	38.000000	90.8901   	
