! 4He range in H190C5F20
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
0.350000	23027     	0.350000	23027     	0.350000	23602.4   	0.350000	23602.4   	0.350000	23602.8   	0.350000	110.01    	0.350000	113.785   	0.350000	685.852   	0.350000	1194.69   	0.350000	696.796   	
0.400000	26288.7   	0.400000	26288.7   	0.400000	27025.1   	0.400000	27025.1   	0.400000	27025.4   	0.400000	125.873   	0.400000	128.418   	0.400000	736.658   	0.400000	1271.93   	0.400000	748.86    	
0.450000	29792.7   	0.450000	29792.7   	0.450000	30680.1   	0.450000	30680.1   	0.450000	30680.5   	0.450000	143.796   	0.450000	144.595   	0.450000	789.215   	0.450000	1350.81   	0.450000	802.92    	
0.500000	33542.2   	0.500000	33542.2   	0.500000	34574     	0.500000	34574     	0.500000	34574.3   	0.500000	163.785   	0.500000	162.315   	0.500000	843.54    	0.500000	1431.79   	0.500000	859.165   	
0.600000	41777.8   	0.600000	41777.8   	0.600000	43087.9   	0.600000	43087.9   	0.600000	43088.2   	0.600000	209.851   	0.600000	202.466   	0.600000	958.558   	0.600000	1601.42   	0.600000	978.529   	
0.700000	50982.7   	0.700000	50982.7   	0.700000	52568.5   	0.700000	52568.5   	0.700000	52568.8   	0.700000	263.716   	0.700000	249.568   	0.700000	1082.16   	0.700000	1781.7    	0.700000	1107.37   	
0.800000	61133.9   	0.800000	61133.9   	0.800000	63001.7   	0.800000	63001.7   	0.800000	63002     	0.800000	324.96    	0.800000	302.826   	0.800000	1212.12   	0.800000	1971.06   	0.800000	1246.4    	
0.900000	72206.5   	0.900000	72206.5   	0.900000	74367.4   	0.900000	74367.4   	0.900000	74367.8   	0.900000	393.198   	0.900000	361.456   	0.900000	1343.45   	0.900000	2151.27   	0.900000	1394.77   	
1.000000	84176.7   	1.000000	84176.7   	1.000000	86644.7   	1.000000	86644.7   	1.000000	86645.1   	1.000000	468.104   	1.000000	424.889   	1.000000	1483.92   	1.000000	2343.58   	1.000000	1553.16   	
1.250000	117896    	1.250000	117896    	1.250000	121200    	1.250000	121200    	1.250000	121200    	1.250000	682.974   	1.250000	602.04    	1.250000	1873.32   	1.250000	2873.73   	1.250000	1906.94   	
1.500000	156833    	1.500000	156833    	1.500000	161076    	1.500000	161076    	1.500000	161077    	1.500000	935.331   	1.500000	802.941   	1.500000	2315.28   	1.500000	3470.14   	1.500000	2316.87   	
1.750000	200800    	1.750000	200800    	1.750000	206090    	1.750000	206090    	1.750000	206090    	1.750000	1223.78   	1.750000	1025.6    	1.750000	2807.81   	1.750000	4128.99   	1.750000	2782.67   	
2.000000	249663    	2.000000	249663    	2.000000	256109    	2.000000	256109    	2.000000	256109    	2.000000	1547.6    	2.000000	1268.89   	2.000000	3346.18   	2.000000	4843.57   	2.000000	3302.41   	
2.250000	303318    	2.250000	303318    	2.250000	311035    	2.250000	311035    	2.250000	311035    	2.250000	1906.42   	2.250000	1532.14   	2.250000	3908.72   	2.250000	5587.83   	2.250000	3874.73   	
2.500000	361794    	2.500000	361684    	2.500000	370790    	2.500000	370790    	2.500000	370790    	2.500000	2300.02   	2.500000	1814.98   	2.500000	4519.03   	2.500000	6389.57   	2.500000	4498.6    	
3.000000	499438    	3.000000	492278    	3.000000	504542    	3.000000	504542    	3.000000	504542    	3.000000	3190.95   	3.000000	2438.38   	3.000000	5884.88   	3.000000	8165.17   	3.000000	5898.01   	
3.500000	656108    	3.500000	640979    	3.500000	656939    	3.500000	656939    	3.500000	656939    	3.500000	4219.26   	3.500000	3136.86   	3.500000	7440.2    	3.500000	10161.9   	3.500000	7495.78   	
4.000000	831404    	4.000000	807400    	4.000000	827634    	4.000000	827634    	4.000000	827634    	4.000000	5383.8    	4.000000	3908.36   	4.000000	9181.13   	4.000000	12372.1   	4.000000	9288.32   	
4.500000	1.02499e+06	4.500000	991202    	4.500000	1.01632e+06	4.500000	1.01632e+06	4.500000	1.01632e+06	4.500000	6683.37   	4.500000	4751.28   	4.500000	11104.6   	4.500000	14789.7   	4.500000	11272.7   	
5.000000	1.23657e+06	5.000000	1.19208e+06	5.000000	1.22273e+06	5.000000	1.22273e+06	5.000000	1.22273e+06	5.000000	8116.73   	5.000000	5664.16   	5.000000	13207.9   	5.000000	17409.4   	5.000000	13446.2   	
5.500000	1.46588e+06	5.500000	1.40977e+06	5.500000	1.44662e+06	5.500000	1.44662e+06	5.500000	1.44662e+06	5.500000	9682.67   	5.500000	6645.64   	5.500000	15488.6   	5.500000	20226.8   	5.500000	15806.6   	
6.000000	1.7127e+06	6.000000	1.64402e+06	6.000000	1.68777e+06	6.000000	1.68777e+06	6.000000	1.68777e+06	6.000000	11380.1   	6.000000	7694.46   	6.000000	17944.7   	6.000000	23238     	6.000000	18352     	
6.500000	1.9768e+06	6.500000	1.8946e+06	6.500000	1.94597e+06	6.500000	1.94597e+06	6.500000	1.94597e+06	6.500000	13207.8   	6.500000	8809.52   	6.500000	20574.3   	6.500000	26439.5   	6.500000	21080.4   	
7.000000	2.258e+06 	7.000000	2.16132e+06	7.000000	2.22104e+06	7.000000	2.22104e+06	7.000000	2.22104e+06	7.000000	15165.1   	7.000000	9989.81   	7.000000	23375.8   	7.000000	29828.3   	7.000000	23990.2   	
7.500000	2.55612e+06	7.500000	2.44398e+06	7.500000	2.51282e+06	7.500000	2.51282e+06	7.500000	2.51282e+06	7.500000	17250.8   	7.500000	11234.4   	7.500000	26347.6   	7.500000	33401.5   	7.500000	27079.9   	
8.000000	2.87098e+06	8.000000	2.74242e+06	8.000000	2.82115e+06	8.000000	2.82115e+06	8.000000	2.82115e+06	8.000000	19464.4   	8.000000	12542.6   	8.000000	29488.3   	8.000000	37156.8   	8.000000	30348.1   	
8.500000	3.20243e+06	8.500000	3.05648e+06	8.500000	3.1459e+06	8.500000	3.1459e+06	8.500000	3.1459e+06	8.500000	21805     	8.500000	13913.6   	8.500000	32796.8   	8.500000	41091.7   	8.500000	33793.6   	
9.000000	3.55032e+06	9.000000	3.38602e+06	9.000000	3.48692e+06	9.000000	3.48692e+06	9.000000	3.48692e+06	9.000000	24271.9   	9.000000	15346.8   	9.000000	36271.8   	9.000000	45204.3   	9.000000	37415.4   	
9.500000	3.91451e+06	9.500000	3.73089e+06	9.500000	3.8441e+06	9.500000	3.8441e+06	9.500000	3.8441e+06	9.500000	26864.7   	9.500000	16841.5   	9.500000	39912.3   	9.500000	49492.6   	9.500000	41212.3   	
10.000000	4.29486e+06	10.000000	4.09175e+06	10.000000	4.21733e+06	10.000000	4.21733e+06	10.000000	4.21733e+06	10.000000	29582.6   	10.000000	18396.6   	10.000000	43717.3   	10.000000	53954.9   	10.000000	45183.5   	
