! 9Li range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
140.000000	75240.4   	140.000000	74722.9   	140.000000	75900.5   	140.000000	76015.4   	140.000000	75900.8   	140.000000	621.184   	140.000000	293.335   	140.000000	983.914   	140.000000	808.213   	140.000000	977.639   	
145.000000	79962.7   	145.000000	79422.9   	145.000000	80670     	145.000000	80795.2   	145.000000	80670.4   	145.000000	658.886   	145.000000	310.582   	145.000000	1044.46   	145.000000	856.77    	145.000000	1039.04   	
150.000000	84799.6   	150.000000	84234.6   	150.000000	85553.4   	150.000000	85689.2   	150.000000	85553.7   	150.000000	697.34    	150.000000	328.169   	150.000000	1106.33   	150.000000	906.365   	150.000000	1101.91   	
155.000000	89817.4   	155.000000	89155.9   	155.000000	90548.7   	155.000000	90695.5   	155.000000	90548.9   	155.000000	736.524   	155.000000	346.088   	155.000000	1169.5    	155.000000	956.977   	155.000000	1166.22   	
160.000000	94944     	160.000000	94185     	160.000000	95653.6   	160.000000	95811.9   	160.000000	95653.9   	160.000000	776.415   	160.000000	364.332   	160.000000	1233.92   	160.000000	1008.58   	160.000000	1231.93   	
165.000000	100175    	165.000000	99319.9   	165.000000	100866    	165.000000	101037    	165.000000	100867    	165.000000	816.99    	165.000000	382.894   	165.000000	1299.58   	165.000000	1061.17   	165.000000	1299.02   	
170.000000	105509    	170.000000	104559    	170.000000	106185    	170.000000	106368    	170.000000	106186    	170.000000	858.23    	170.000000	401.767   	170.000000	1366.44   	170.000000	1114.71   	170.000000	1367.48   	
175.000000	110944    	175.000000	109899    	175.000000	111608    	175.000000	111804    	175.000000	111609    	175.000000	900.114   	175.000000	420.944   	175.000000	1434.48   	175.000000	1169.18   	175.000000	1437.26   	
180.000000	116478    	180.000000	115340    	180.000000	117134    	180.000000	117342    	180.000000	117134    	180.000000	942.621   	180.000000	440.42    	180.000000	1503.66   	180.000000	1224.57   	180.000000	1508.36   	
185.000000	122110    	185.000000	120880    	185.000000	122760    	185.000000	122982    	185.000000	122761    	185.000000	985.733   	185.000000	460.189   	185.000000	1573.96   	185.000000	1280.86   	185.000000	1580.74   	
