! 10Li range in C5F20H190
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
0.001000	639.475   	0.001000	639.475   	0.001000	482.944   	0.001000	482.944   	0.001000	483.036   	0.001000	0         	0.001000	0         	0.001000	7.77341   	0.001000	17.5134   	0.001000	8.43043   	
0.002000	1278.95   	0.002000	1278.95   	0.002000	965.888   	0.002000	965.888   	0.002000	966.071   	0.002000	31.281    	0.002000	31.281    	0.002000	22.7647   	0.002000	49.5631   	0.002000	25.848    	
0.005000	2946.81   	0.005000	2946.81   	0.005000	2172.7    	0.005000	2172.7    	0.005000	2172.98   	0.005000	36.9861   	0.005000	36.9861   	0.005000	79.1592   	0.005000	166.757   	0.005000	93.4887   	
0.008000	4294.52   	0.008000	4294.52   	0.008000	3142.58   	0.008000	3142.58   	0.008000	3142.89   	0.008000	37.1663   	0.008000	37.1663   	0.008000	139.551   	0.008000	289.868   	0.008000	167.424   	
0.010000	5074.87   	0.010000	5074.87   	0.010000	3708.03   	0.010000	3708.03   	0.010000	3708.35   	0.010000	37.7454   	0.010000	37.7454   	0.010000	179.959   	0.010000	371.495   	0.010000	217.37    	
0.015000	6750.92   	0.015000	6750.92   	0.015000	4948.17   	0.015000	4948.17   	0.015000	4948.51   	0.015000	40.4906   	0.015000	40.4906   	0.015000	266.393   	0.015000	536.004   	0.015000	335.987   	
0.020000	8147.28   	0.020000	8147.28   	0.020000	6043.28   	0.020000	6043.28   	0.020000	6043.63   	0.020000	44.1331   	0.020000	44.1331   	0.020000	340.433   	0.020000	666.277   	0.020000	417.385   	
0.025000	9338.01   	0.025000	9338.01   	0.025000	7033.25   	0.025000	7033.25   	0.025000	7033.6    	0.025000	47.8686   	0.025000	47.8686   	0.025000	407.744   	0.025000	777.357   	0.025000	476.383   	
0.030000	10379.2   	0.030000	10379.2   	0.030000	7934.92   	0.030000	7934.92   	0.030000	7935.27   	0.030000	51.3198   	0.030000	51.3198   	0.030000	464.272   	0.030000	867.66    	0.030000	522.031   	
0.035000	11314.8   	0.035000	11314.8   	0.035000	8762.47   	0.035000	8762.47   	0.035000	8762.83   	0.035000	54.3897   	0.035000	54.3897   	0.035000	508.21    	0.035000	937.643   	0.035000	559.031   	
0.040000	12171.6   	0.040000	12171.6   	0.040000	9530.88   	0.040000	9530.88   	0.040000	9531.23   	0.040000	57.1219   	0.040000	57.1219   	0.040000	544.215   	0.040000	994.884   	0.040000	589.892   	
0.045000	12966.5   	0.045000	12966.5   	0.045000	10251.1   	0.045000	10251.1   	0.045000	10251.5   	0.045000	59.5695   	0.045000	59.5695   	0.045000	574.235   	0.045000	1042.63   	0.045000	616.203   	
0.050000	13711.1   	0.050000	13711.1   	0.050000	10931.6   	0.050000	10931.6   	0.050000	10932     	0.050000	61.7814   	0.050000	61.778    	0.050000	600.473   	0.050000	1084.26   	0.050000	639.266   	
0.055000	14413.6   	0.055000	14413.6   	0.055000	11578.8   	0.055000	11578.8   	0.055000	11579.1   	0.055000	63.7987   	0.055000	63.7828   	0.055000	623.273   	0.055000	1120.36   	0.055000	659.853   	
0.060000	15080.3   	0.060000	15080.3   	0.060000	12197.8   	0.060000	12197.8   	0.060000	12198.2   	0.060000	65.6553   	0.060000	65.6254   	0.060000	643.595   	0.060000	1152.5    	0.060000	678.367   	
0.070000	16326.2   	0.070000	16326.2   	0.070000	13367.5   	0.070000	13367.5   	0.070000	13367.9   	0.070000	68.9911   	0.070000	68.9451   	0.070000	678.866   	0.070000	1207.98   	0.070000	710.551   	
0.080000	17480.3   	0.080000	17480.3   	0.080000	14466     	0.080000	14466     	0.080000	14466.4   	0.080000	71.9528   	0.080000	71.9178   	0.080000	708.766   	0.080000	1254.65   	0.080000	738.16    	
0.090000	18565     	0.090000	18565     	0.090000	15511.3   	0.090000	15511.3   	0.090000	15511.7   	0.090000	74.6511   	0.090000	74.652    	0.090000	734.797   	0.090000	1294.89   	0.090000	763       	
0.100000	19596.7   	0.100000	19596.7   	0.100000	16516.3   	0.100000	16516.3   	0.100000	16516.7   	0.100000	77.1626   	0.100000	77.1641   	0.100000	758.164   	0.100000	1330.66   	0.100000	785.106   	
0.120000	21535.6   	0.120000	21535.6   	0.120000	18442.2   	0.120000	18442.2   	0.120000	18442.5   	0.120000	81.8289   	0.120000	81.7205   	0.120000	799.395   	0.120000	1392.73   	0.120000	824.99    	
0.140000	23358.2   	0.140000	23358.2   	0.140000	20297.8   	0.140000	20297.8   	0.140000	20298.2   	0.140000	86.2397   	0.140000	85.9193   	0.140000	835.372   	0.140000	1445.69   	0.140000	860.736   	
0.160000	25109     	0.160000	25109     	0.160000	22117.1   	0.160000	22117.1   	0.160000	22117.5   	0.160000	90.5634   	0.160000	89.9545   	0.160000	868.043   	0.160000	1492.72   	0.160000	893.996   	
0.180000	26820.6   	0.180000	26820.6   	0.180000	23922.3   	0.180000	23922.3   	0.180000	23922.7   	0.180000	94.9054   	0.180000	93.9424   	0.180000	898.943   	0.180000	1536.55   	0.180000	925.637   	
0.200000	28512.3   	0.200000	28512.3   	0.200000	25728.5   	0.200000	25728.5   	0.200000	25728.8   	0.200000	99.3361   	0.200000	97.9575   	0.200000	928.012   	0.200000	1577.48   	0.200000	956.229   	
0.250000	32739.7   	0.250000	32739.7   	0.250000	30310.7   	0.250000	30310.7   	0.250000	30311.1   	0.250000	111.083   	0.250000	108.404   	0.250000	997.623   	0.250000	1674.17   	0.250000	1030.32   	
0.300000	36998.3   	0.300000	36998.3   	0.300000	35046.4   	0.300000	35046.4   	0.300000	35046.7   	0.300000	123.997   	0.300000	119.652   	0.300000	1064.63   	0.300000	1766.02   	0.300000	1103.47   	
0.350000	41349.5   	0.350000	41349.5   	0.350000	39952.9   	0.350000	39952.9   	0.350000	39953.3   	0.350000	138.023   	0.350000	131.683   	0.350000	1130.31   	0.350000	1855.54   	0.350000	1176.23   	
0.400000	45841.6   	0.400000	45841.6   	0.400000	45062.1   	0.400000	45062.1   	0.400000	45062.4   	0.400000	153.296   	0.400000	144.618   	0.400000	1196.11   	0.400000	1944.68   	0.400000	1249.9    	
0.450000	50510.3   	0.450000	50510.3   	0.450000	50397.1   	0.450000	50397.1   	0.450000	50397.4   	0.450000	169.922   	0.450000	158.544   	0.450000	1262.22   	0.450000	2034.1    	0.450000	1324.85   	
0.500000	55372.7   	0.500000	55372.7   	0.500000	55967     	0.500000	55967     	0.500000	55967.3   	0.500000	187.905   	0.500000	173.458   	0.500000	1320.7    	0.500000	2125.01   	0.500000	1401.81   	
0.600000	65675.6   	0.600000	65675.6   	0.600000	67810.3   	0.600000	67810.3   	0.600000	67810.7   	0.600000	227.702   	0.600000	206.212   	0.600000	1434.43   	0.600000	2310.49   	0.600000	1561.18   	
0.700000	76828.3   	0.700000	76828.3   	0.700000	80573.4   	0.700000	80573.4   	0.700000	80573.7   	0.700000	272.174   	0.700000	243.295   	0.700000	1552.4    	0.700000	2501.06   	0.700000	1645.24   	
0.800000	88782.7   	0.800000	88782.7   	0.800000	94228.3   	0.800000	94228.3   	0.800000	94228.6   	0.800000	320.879   	0.800000	284.005   	0.800000	1675.61   	0.800000	2665.66   	0.800000	1734.65   	
0.900000	101472    	0.900000	101472    	0.900000	108749    	0.900000	108749    	0.900000	108749    	0.900000	373.488   	0.900000	327.733   	0.900000	1803.36   	0.900000	2830.69   	0.900000	1829.94   	
1.000000	114971    	1.000000	114971    	1.000000	124132    	1.000000	124132    	1.000000	124133    	1.000000	429.975   	1.000000	374.246   	1.000000	1936.34   	1.000000	3002.26   	1.000000	1931.7    	
1.250000	152464    	1.250000	152464    	1.250000	166331    	1.250000	166331    	1.250000	166331    	1.250000	587.861   	1.250000	501.67    	1.250000	2268.77   	1.250000	3432.53   	1.250000	2211.67   	
1.500000	196177    	1.500000	196177    	1.500000	213648    	1.500000	213648    	1.500000	213648    	1.500000	767.649   	1.500000	642.623   	1.500000	2572.92   	1.500000	3833.63   	1.500000	2525.74   	
1.750000	246489    	1.750000	246489    	1.750000	265960    	1.750000	265960    	1.750000	265961    	1.750000	968.858   	1.750000	796.153   	1.750000	2909.3    	1.750000	4276.65   	1.750000	2872.74   	
2.000000	302925    	2.000000	302925    	2.000000	323226    	2.000000	323226    	2.000000	323226    	2.000000	1191.75   	2.000000	962.117   	2.000000	3277.35   	2.000000	4759.64   	2.000000	3252.4    	
2.250000	365159    	2.250000	365159    	2.250000	385450    	2.250000	385450    	2.250000	385450    	2.250000	1436.94   	2.250000	1140.74   	2.250000	3677      	2.250000	5281.65   	2.250000	3664.84   	
2.500000	433026    	2.500000	432967    	2.500000	452652    	2.500000	452652    	2.500000	452652    	2.500000	1705.07   	2.500000	1332.3    	2.500000	4108.29   	2.500000	5842.11   	2.500000	4110.27   	
3.000000	588235    	3.000000	584663    	3.000000	602036    	3.000000	602036    	3.000000	602036    	3.000000	2311.88   	3.000000	1754.92   	3.000000	5066.22   	3.000000	7076.94   	3.000000	5100.88   	
3.500000	764314    	3.500000	757135    	3.500000	771419    	3.500000	771419    	3.500000	771419    	3.500000	3014.6    	3.500000	2230.79   	3.500000	6151.44   	3.500000	8461.41   	3.500000	6225.1    	
4.000000	960903    	4.000000	949889    	4.000000	960744    	4.000000	960744    	4.000000	960744    	4.000000	3814.16   	4.000000	2759.74   	4.000000	7363.9    	4.000000	9993.14   	4.000000	7483.26   	
4.500000	1.17768e+06	4.500000	1.1626e+06	4.500000	1.16989e+06	4.500000	1.16989e+06	4.500000	1.16989e+06	4.500000	4710.58   	4.500000	3340.82   	4.500000	8703.1    	4.500000	11669.7   	4.500000	8875.09   	
5.000000	1.41436e+06	5.000000	1.39501e+06	5.000000	1.39868e+06	5.000000	1.39868e+06	5.000000	1.39868e+06	5.000000	5703.34   	5.000000	3972.96   	5.000000	10168.3   	5.000000	13488.6   	5.000000	10400     	
5.500000	1.67069e+06	5.500000	1.64688e+06	5.500000	1.64694e+06	5.500000	1.64694e+06	5.500000	1.64694e+06	5.500000	6791.67   	5.500000	4655.14   	5.500000	11758.3   	5.500000	15447.2   	5.500000	12056.9   	
