! 7Li range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
0.001000	0.0908441 	0.001000	0.0908441 	0.001000	0.0569595 	0.001000	0.0569595 	0.001000	0.0569778 	0.001000	0         	0.001000	0         	0.001000	0.000852978	0.001000	0.00136361	0.001000	0.00063834	
0.002000	0.18585   	0.002000	0.181688  	0.002000	0.113919  	0.002000	0.113919  	0.002000	0.113956  	0.002000	0.00779479	0.002000	0.00779479	0.002000	0.00249793	0.002000	0.0038578 	0.002000	0.00194404	
0.005000	0.419037  	0.005000	0.404661  	0.005000	0.25934   	0.005000	0.25934   	0.005000	0.259398  	0.005000	0.00923452	0.005000	0.00923452	0.005000	0.00885841	0.005000	0.0132098 	0.005000	0.00713776	
0.008000	0.60481   	0.008000	0.582297  	0.008000	0.383736  	0.008000	0.383736  	0.008000	0.383803  	0.008000	0.00929436	0.008000	0.00929436	0.008000	0.01621   	0.008000	0.0237619 	0.008000	0.0132629 	
0.010000	0.712323  	0.010000	0.6851    	0.010000	0.459401  	0.010000	0.459401  	0.010000	0.459471  	0.010000	0.00950404	0.010000	0.00950404	0.010000	0.0213983 	0.010000	0.0311213 	0.010000	0.0176258 	
0.015000	0.943729  	0.015000	0.90637   	0.015000	0.6312    	0.015000	0.6312    	0.015000	0.631276  	0.015000	0.0105802 	0.015000	0.0105802 	0.015000	0.0349324 	0.015000	0.0501118 	0.015000	0.0290986 	
0.020000	1.13115   	0.020000	1.08558   	0.020000	0.779204  	0.020000	0.779204  	0.020000	0.779283  	0.020000	0.0118547 	0.020000	0.0118547 	0.020000	0.0482893 	0.020000	0.068704  	0.020000	0.0404865 	
0.025000	1.28711   	0.025000	1.2347    	0.025000	0.90791   	0.025000	0.90791   	0.025000	0.90799   	0.025000	0.0129989 	0.025000	0.0129989 	0.025000	0.0610435 	0.025000	0.0863769 	0.025000	0.0513954 	
0.030000	1.42164   	0.030000	1.36335   	0.030000	1.02296   	0.030000	1.02296   	0.030000	1.02304   	0.030000	0.0139918 	0.030000	0.0139918 	0.030000	0.073292  	0.030000	0.103282  	0.030000	0.0619008 	
0.035000	1.54117   	0.035000	1.47764   	0.035000	1.12831   	0.035000	1.12831   	0.035000	1.12839   	0.035000	0.0148662 	0.035000	0.0148662 	0.035000	0.0851833 	0.035000	0.119631  	0.035000	0.0721268 	
0.040000	1.64968   	0.040000	1.58139   	0.040000	1.22614   	0.040000	1.22614   	0.040000	1.22622   	0.040000	0.0156428 	0.040000	0.0156428 	0.040000	0.0967806 	0.040000	0.135524  	0.040000	0.0821224 	
0.045000	1.74982   	0.045000	1.67715   	0.045000	1.31801   	0.045000	1.31801   	0.045000	1.31809   	0.045000	0.0163412 	0.045000	0.0163412 	0.045000	0.108145  	0.045000	0.15105   	0.045000	0.0919375 	
0.050000	1.84351   	0.050000	1.76673   	0.050000	1.40509   	0.050000	1.40509   	0.050000	1.40518   	0.050000	0.0169776 	0.050000	0.0169391 	0.050000	0.118705  	0.050000	0.165435  	0.050000	0.101075  	
0.055000	1.93215   	0.055000	1.85149   	0.055000	1.48829   	0.055000	1.48829   	0.055000	1.48838   	0.055000	0.0175648 	0.055000	0.017462  	0.055000	0.127642  	0.055000	0.177433  	0.055000	0.108823  	
0.060000	2.01681   	0.060000	1.93244   	0.060000	1.5683    	0.060000	1.5683    	0.060000	1.56839   	0.060000	0.018113  	0.060000	0.0179436 	0.060000	0.135397  	0.060000	0.187677  	0.060000	0.115559  	
0.070000	2.17728   	0.070000	2.08588   	0.070000	1.72091   	0.070000	1.72091   	0.070000	1.72099   	0.070000	0.0191226 	0.070000	0.0188181 	0.070000	0.148417  	0.070000	0.204574  	0.070000	0.126898  	
0.080000	2.32959   	0.080000	2.23152   	0.080000	1.86626   	0.080000	1.86626   	0.080000	1.86634   	0.080000	0.0200527 	0.080000	0.0196134 	0.080000	0.159251  	0.080000	0.218379  	0.080000	0.136368  	
0.090000	2.47672   	0.090000	2.37221   	0.090000	2.00662   	0.090000	2.00662   	0.090000	2.00671   	0.090000	0.0209336 	0.090000	0.0203603 	0.090000	0.168772  	0.090000	0.230367  	0.090000	0.144717  	
0.100000	2.62062   	0.100000	2.50981   	0.100000	2.14362   	0.100000	2.14362   	0.100000	2.14371   	0.100000	0.0217856 	0.100000	0.0210787 	0.100000	0.177135  	0.100000	0.240831  	0.100000	0.152076  	
0.120000	2.90188   	0.120000	2.77874   	0.120000	2.41183   	0.120000	2.41183   	0.120000	2.41192   	0.120000	0.0234556 	0.120000	0.0224797 	0.120000	0.191964  	0.120000	0.259233  	0.120000	0.165182  	
0.140000	3.17838   	0.140000	3.04314   	0.140000	2.67698   	0.140000	2.67698   	0.140000	2.67707   	0.140000	0.0251337 	0.140000	0.0238822 	0.140000	0.205073  	0.140000	0.275365  	0.140000	0.17683   	
