! 9Li range in H190C5F20
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
0.350000	37212.4   	0.350000	37212.4   	0.350000	35947.7   	0.350000	35947.7   	0.350000	35947.9   	0.350000	130.988   	0.350000	124.979   	0.350000	1036.86   	0.350000	1723.27   	0.350000	1075.36   	
0.400000	41253     	0.400000	41253     	0.400000	40543.3   	0.400000	40543.3   	0.400000	40543.5   	0.400000	145.464   	0.400000	137.239   	0.400000	1097.17   	0.400000	1806.82   	0.400000	1141.89   	
0.450000	45452.3   	0.450000	45452.3   	0.450000	45342     	0.450000	45342     	0.450000	45342.2   	0.450000	161.225   	0.450000	150.439   	0.450000	1157.96   	0.450000	1890.68   	0.450000	1209.78   	
0.500000	49825.9   	0.500000	49825.9   	0.500000	50352     	0.500000	50352     	0.500000	50352.2   	0.500000	178.274   	0.500000	164.577   	0.500000	1219.68   	0.500000	1975.49   	0.500000	1278.95   	
0.600000	59093.1   	0.600000	59093.1   	0.600000	61004.7   	0.600000	61004.7   	0.600000	61005     	0.600000	216.006   	0.600000	195.63    	0.600000	1328.41   	0.600000	2148.79   	0.600000	1422.12   	
0.700000	69124.7   	0.700000	69124.7   	0.700000	72484.8   	0.700000	72484.8   	0.700000	72485     	0.700000	258.176   	0.700000	230.792   	0.700000	1437.99   	0.700000	2326.7    	0.700000	1549.8    	
0.800000	79877.4   	0.800000	79877.4   	0.800000	84767     	0.800000	84767     	0.800000	84767.3   	0.800000	304.361   	0.800000	269.395   	0.800000	1552.38   	0.800000	2492.51   	0.800000	1633.87   	
0.900000	91290.7   	0.900000	91290.7   	0.900000	97828     	0.900000	97828     	0.900000	97828.3   	0.900000	354.251   	0.900000	310.862   	0.900000	1671.2    	0.900000	2647.68   	0.900000	1723.5    	
1.000000	103433    	1.000000	103433    	1.000000	111665    	1.000000	111665    	1.000000	111665    	1.000000	407.82    	1.000000	354.97    	1.000000	1794.52   	1.000000	2808.51   	1.000000	1819.25   	
1.250000	137157    	1.250000	137157    	1.250000	149622    	1.250000	149622    	1.250000	149622    	1.250000	557.553   	1.250000	475.812   	1.250000	2119.68   	1.250000	3231.89   	1.250000	2082.8    	
1.500000	176475    	1.500000	176475    	1.500000	192182    	1.500000	192182    	1.500000	192182    	1.500000	728.06    	1.500000	609.488   	1.500000	2428.83   	1.500000	3638.56   	1.500000	2378.55   	
1.750000	221730    	1.750000	221730    	1.750000	239236    	1.750000	239236    	1.750000	239236    	1.750000	918.886   	1.750000	755.093   	1.750000	2746.01   	1.750000	4058.39   	1.750000	2705.36   	
2.000000	272492    	2.000000	272492    	2.000000	290744    	2.000000	290744    	2.000000	290745    	2.000000	1130.27   	2.000000	912.492   	2.000000	3093.11   	2.000000	4516.23   	2.000000	3063      	
2.250000	328470    	2.250000	328470    	2.250000	346713    	2.250000	346713    	2.250000	346714    	2.250000	1362.82   	2.250000	1081.9    	2.250000	3470.04   	2.250000	5011.1    	2.250000	3451.56   	
2.500000	389515    	2.500000	389462    	2.500000	407159    	2.500000	407159    	2.500000	407159    	2.500000	1617.11   	2.500000	1263.58   	2.500000	3876.84   	2.500000	5542.5    	2.500000	3871.24   	
3.000000	529121    	3.000000	525909    	3.000000	541527    	3.000000	541527    	3.000000	541527    	3.000000	2192.61   	3.000000	1664.39   	3.000000	4780.42   	3.000000	6713.39   	3.000000	4804.68   	
3.500000	687499    	3.500000	681042    	3.500000	693882    	3.500000	693882    	3.500000	693882    	3.500000	2859.08   	3.500000	2115.7    	3.500000	5804.12   	3.500000	8026.27   	3.500000	5864.15   	
4.000000	864325    	4.000000	854419    	4.000000	864175    	4.000000	864175    	4.000000	864174    	4.000000	3617.38   	4.000000	2617.36   	4.000000	6947.89   	4.000000	9478.85   	4.000000	7049.97   	
4.500000	1.05931e+06	4.500000	1.04575e+06	4.500000	1.05229e+06	4.500000	1.05229e+06	4.500000	1.05229e+06	4.500000	4467.55   	4.500000	3168.47   	4.500000	8211.23   	4.500000	11068.8   	4.500000	8361.88   	
5.000000	1.2722e+06	5.000000	1.25479e+06	5.000000	1.25809e+06	5.000000	1.25809e+06	5.000000	1.25809e+06	5.000000	5409.1    	5.000000	3767.98   	5.000000	9593.42   	5.000000	12793.8   	5.000000	9799.31   	
5.500000	1.50276e+06	5.500000	1.48134e+06	5.500000	1.48139e+06	5.500000	1.48139e+06	5.500000	1.48139e+06	5.500000	6441.27   	5.500000	4414.97   	5.500000	11093.4   	5.500000	14651.3   	5.500000	11361.3   	
6.000000	1.75077e+06	6.000000	1.72519e+06	6.000000	1.72202e+06	6.000000	1.72202e+06	6.000000	1.72202e+06	6.000000	7563.21   	6.000000	5108.46   	6.000000	12710.3   	6.000000	16639.3   	6.000000	13047     	
6.500000	2.01604e+06	6.500000	1.98617e+06	6.500000	1.9798e+06	6.500000	1.9798e+06	6.500000	1.9798e+06	6.500000	8774.06   	6.500000	5847.51   	6.500000	14443     	6.500000	18755.5   	6.500000	14855.5   	
7.000000	2.29838e+06	7.000000	2.2641e+06	7.000000	2.25457e+06	7.000000	2.25457e+06	7.000000	2.25457e+06	7.000000	10073     	7.000000	6631.29   	7.000000	16290.7   	7.000000	20998.1   	7.000000	16785.7   	
7.500000	2.59763e+06	7.500000	2.55883e+06	7.500000	2.54616e+06	7.500000	2.54616e+06	7.500000	2.54615e+06	7.500000	11459.1   	7.500000	7459.08   	7.500000	18252.1   	7.500000	23365     	7.500000	18836.8   	
8.000000	2.91362e+06	8.000000	2.87022e+06	8.000000	2.85441e+06	8.000000	2.85441e+06	8.000000	2.85441e+06	8.000000	12931.8   	8.000000	8330.12   	8.000000	20326.6   	8.000000	25854.6   	8.000000	21007.8   	
8.500000	3.24621e+06	8.500000	3.19812e+06	8.500000	3.17919e+06	8.500000	3.17919e+06	8.500000	3.17919e+06	8.500000	14490.3   	8.500000	9243.57   	8.500000	22513.2   	8.500000	28465.4   	8.500000	23297.9   	
9.000000	3.59524e+06	9.000000	3.54241e+06	9.000000	3.52036e+06	9.000000	3.52036e+06	9.000000	3.52036e+06	9.000000	16134.1   	9.000000	10198.7   	9.000000	24811.1   	9.000000	31195.8   	9.000000	25706.4   	
