! 11Li range in H10C4
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
0.400000	876718    	0.400000	876718    	0.400000	858838    	0.400000	858838    	0.400000	858844    	0.400000	3446.55   	0.400000	3152.16   	0.400000	21002.4   	0.400000	29776.2   	0.400000	19397.6   	
0.450000	970893    	0.450000	970893    	0.450000	965684    	0.450000	965684    	0.450000	965689    	0.450000	3858.98   	0.450000	3539.29   	0.450000	22252.3   	0.450000	31336.6   	0.450000	20650     	
0.500000	1.06845e+06	0.500000	1.06845e+06	0.500000	1.07719e+06	0.500000	1.07719e+06	0.500000	1.0772e+06	0.500000	4300.65   	0.500000	3954.89   	0.500000	23524.1   	0.500000	32910.2   	0.500000	21933.2   	
0.600000	1.27567e+06	0.600000	1.27567e+06	0.600000	1.31381e+06	0.600000	1.31381e+06	0.600000	1.31382e+06	0.600000	5263.15   	0.600000	4853.44   	0.600000	26124.6   	0.600000	36090.3   	0.600000	24581.6   	
0.700000	1.50197e+06	0.700000	1.50197e+06	0.700000	1.56785e+06	0.700000	1.56785e+06	0.700000	1.56785e+06	0.700000	6319.32   	0.700000	5821.64   	0.700000	28697     	0.700000	39164.7   	0.700000	27166.7   	
0.800000	1.74641e+06	0.800000	1.74641e+06	0.800000	1.83853e+06	0.800000	1.83853e+06	0.800000	1.83854e+06	0.800000	7458.99   	0.800000	6844.76   	0.800000	31349.7   	0.800000	42300     	0.800000	29014     	
0.900000	2.00794e+06	0.900000	2.00794e+06	0.900000	2.1253e+06	0.900000	2.1253e+06	0.900000	2.1253e+06	0.900000	8675.96   	0.900000	7914.83   	0.900000	34084.1   	0.900000	45505.2   	0.900000	30944.6   	
1.000000	2.28808e+06	1.000000	2.28808e+06	1.000000	2.42809e+06	1.000000	2.42809e+06	1.000000	2.42809e+06	1.000000	9971.28   	1.000000	9031.53   	1.000000	36480     	1.000000	48279.9   	1.000000	32968.6   	
1.250000	3.06465e+06	1.250000	3.06465e+06	1.250000	3.25474e+06	1.250000	3.25474e+06	1.250000	3.25475e+06	1.250000	13554     	1.250000	12024.8   	1.250000	42141.6   	1.250000	54786.9   	1.250000	38420     	
1.500000	3.9582e+06	1.500000	3.9582e+06	1.500000	4.17725e+06	1.500000	4.17725e+06	1.500000	4.17726e+06	1.500000	17599.5   	1.500000	15277.3   	1.500000	48371.8   	1.500000	61927.6   	1.500000	44412.9   	
