! 7Li range in C5F20H190
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
17.000000	8.79882e+06	17.000000	8.75383e+06	17.000000	8.66342e+06	17.000000	8.66168e+06	17.000000	8.66387e+06	17.000000	47571.2   	17.000000	27356.7   	17.000000	66547     	17.000000	79794.9   	17.000000	69637.5   	
18.000000	9.76099e+06	18.000000	9.71427e+06	18.000000	9.6204e+06	18.000000	9.61823e+06	18.000000	9.62102e+06	18.000000	53049.2   	18.000000	30268.2   	18.000000	73836.9   	18.000000	88078.5   	18.000000	77338.1   	
19.000000	1.07685e+07	19.000000	1.07196e+07	19.000000	1.06237e+07	19.000000	1.06211e+07	19.000000	1.06245e+07	19.000000	58807.1   	19.000000	33308.4   	19.000000	81487     	19.000000	96732.6   	19.000000	85425.1   	
20.000000	1.18208e+07	20.000000	1.17695e+07	20.000000	1.16729e+07	20.000000	1.16699e+07	20.000000	1.1674e+07	20.000000	64841.2   	20.000000	36475     	20.000000	89493.9   	20.000000	105752    	20.000000	93895.1   	
21.000000	1.29175e+07	21.000000	1.28636e+07	21.000000	1.27675e+07	21.000000	1.2764e+07	21.000000	1.27688e+07	21.000000	71147.8   	21.000000	39765.6   	21.000000	97854     	21.000000	115133    	21.000000	102744    	
22.000000	1.40582e+07	22.000000	1.40015e+07	22.000000	1.3907e+07	22.000000	1.39031e+07	22.000000	1.39086e+07	22.000000	77723     	22.000000	43178     	22.000000	106563    	22.000000	124868    	22.000000	111969    	
23.000000	1.52426e+07	23.000000	1.51827e+07	23.000000	1.50909e+07	23.000000	1.50866e+07	23.000000	1.50928e+07	23.000000	84562.5   	23.000000	46709.8   	23.000000	115618    	23.000000	134955    	23.000000	121566    	
24.000000	1.64702e+07	24.000000	1.64071e+07	24.000000	1.63186e+07	24.000000	1.6314e+07	24.000000	1.63209e+07	24.000000	91662     	24.000000	50358.6   	24.000000	125014    	24.000000	145386    	24.000000	131531    	
25.000000	1.77406e+07	25.000000	1.76742e+07	25.000000	1.75898e+07	25.000000	1.75848e+07	25.000000	1.75925e+07	25.000000	99017.1   	25.000000	54121.8   	25.000000	134748    	25.000000	156157    	25.000000	141859    	
27.000000	2.04087e+07	27.000000	2.03355e+07	27.000000	2.02602e+07	27.000000	2.02547e+07	27.000000	2.02638e+07	27.000000	114475    	27.000000	61982.2   	27.000000	155209    	27.000000	178699    	27.000000	163590    	
29.000000	2.3244e+07	29.000000	2.31642e+07	29.000000	2.30979e+07	29.000000	2.3092e+07	29.000000	2.31024e+07	29.000000	130897    	29.000000	70269     	29.000000	176966    	29.000000	202536    	29.000000	186722    	
31.000000	2.62442e+07	31.000000	2.61578e+07	31.000000	2.6099e+07	31.000000	2.6093e+07	31.000000	2.61045e+07	31.000000	148247    	31.000000	78958.4   	31.000000	199984    	31.000000	227628    	31.000000	211219    	
33.000000	2.94067e+07	33.000000	2.93143e+07	33.000000	2.92621e+07	33.000000	2.92564e+07	33.000000	2.92688e+07	33.000000	166534    	33.000000	88059.9   	33.000000	224253    	33.000000	253963    	33.000000	237076    	
35.000000	3.27293e+07	35.000000	3.26315e+07	35.000000	3.25856e+07	35.000000	3.25804e+07	35.000000	3.25934e+07	35.000000	185751    	35.000000	97569     	35.000000	249759    	35.000000	281520    	35.000000	264277    	
38.000000	3.80087e+07	38.000000	3.79042e+07	38.000000	3.78669e+07	38.000000	3.78633e+07	38.000000	3.78765e+07	38.000000	216297    	38.000000	112580    	38.000000	290299    	38.000000	325103    	38.000000	307566    	
41.000000	4.36364e+07	41.000000	4.35276e+07	41.000000	4.34978e+07	41.000000	4.34967e+07	41.000000	4.35094e+07	41.000000	248869    	41.000000	128478    	41.000000	333529    	41.000000	371329    	41.000000	353794    	
44.000000	4.96061e+07	44.000000	4.94955e+07	44.000000	4.94722e+07	44.000000	4.94744e+07	44.000000	4.94859e+07	44.000000	283427    	44.000000	145233    	44.000000	379397    	44.000000	420138    	44.000000	402912    	
47.000000	5.59117e+07	47.000000	5.58022e+07	47.000000	5.57841e+07	47.000000	5.57907e+07	47.000000	5.58004e+07	47.000000	319932    	47.000000	162828    	47.000000	427856    	47.000000	471475    	47.000000	454877    	
50.000000	6.25474e+07	50.000000	6.2442e+07	50.000000	6.24283e+07	50.000000	6.24401e+07	50.000000	6.24474e+07	50.000000	358345    	50.000000	181245    	50.000000	478859    	50.000000	525290    	50.000000	509645    	
55.000000	7.43258e+07	55.000000	7.42345e+07	55.000000	7.42273e+07	55.000000	7.42486e+07	55.000000	7.42503e+07	55.000000	426506    	55.000000	213726    	55.000000	569397    	55.000000	620357    	55.000000	607043    	
60.000000	8.69827e+07	60.000000	8.69147e+07	60.000000	8.69116e+07	60.000000	8.69454e+07	60.000000	8.69396e+07	60.000000	499693    	60.000000	248378    	60.000000	666682    	60.000000	721966    	60.000000	711934    	
65.000000	1.00496e+08	65.000000	1.00461e+08	65.000000	1.00461e+08	65.000000	1.00509e+08	65.000000	1.00494e+08	65.000000	577746    	65.000000	285103    	65.000000	770530    	65.000000	829923    	65.000000	824149    	
70.000000	1.14846e+08	70.000000	1.14852e+08	70.000000	1.14855e+08	70.000000	1.14919e+08	70.000000	1.14893e+08	70.000000	660509    	70.000000	323858    	70.000000	880764    	70.000000	944052    	70.000000	943527    	
75.000000	1.30013e+08	75.000000	1.30069e+08	75.000000	1.30074e+08	75.000000	1.30157e+08	75.000000	1.30118e+08	75.000000	747834    	75.000000	364567    	75.000000	997218    	75.000000	1.06419e+06	75.000000	1.06991e+06	
80.000000	1.4598e+08	80.000000	1.46094e+08	80.000000	1.46101e+08	80.000000	1.46205e+08	80.000000	1.46151e+08	80.000000	839579    	80.000000	407193    	80.000000	1.11973e+06	80.000000	1.19017e+06	80.000000	1.20317e+06	
85.000000	1.6273e+08	85.000000	1.62908e+08	85.000000	1.62919e+08	85.000000	1.63046e+08	85.000000	1.62975e+08	85.000000	935606    	85.000000	451648    	85.000000	1.24815e+06	85.000000	1.32185e+06	85.000000	1.34314e+06	
90.000000	1.80247e+08	90.000000	1.80495e+08	90.000000	1.80511e+08	90.000000	1.80662e+08	90.000000	1.80573e+08	90.000000	1.03578e+06	90.000000	497889    	90.000000	1.38233e+06	90.000000	1.45909e+06	90.000000	1.48971e+06	
95.000000	1.98516e+08	95.000000	1.98839e+08	95.000000	1.9886e+08	95.000000	1.99039e+08	95.000000	1.98929e+08	95.000000	1.13998e+06	95.000000	545869    	95.000000	1.52212e+06	95.000000	1.60176e+06	95.000000	1.64273e+06	
100.000000	2.17522e+08	100.000000	2.17924e+08	100.000000	2.17953e+08	100.000000	2.1816e+08	100.000000	2.18029e+08	100.000000	1.24808e+06	100.000000	595545    	100.000000	1.66738e+06	100.000000	1.74972e+06	100.000000	1.80209e+06	
105.000000	2.37253e+08	105.000000	2.37734e+08	105.000000	2.37774e+08	105.000000	2.38012e+08	105.000000	2.37857e+08	105.000000	1.35997e+06	105.000000	646874    	105.000000	1.818e+06 	105.000000	1.90287e+06	105.000000	1.96767e+06	
110.000000	2.57696e+08	110.000000	2.58257e+08	110.000000	2.5831e+08	110.000000	2.5858e+08	110.000000	2.584e+08 	110.000000	1.47551e+06	110.000000	699820    	110.000000	1.97383e+06	110.000000	2.06107e+06	110.000000	2.13934e+06	
115.000000	2.78837e+08	115.000000	2.79478e+08	115.000000	2.79545e+08	115.000000	2.79851e+08	115.000000	2.79643e+08	115.000000	1.59462e+06	115.000000	754328    	115.000000	2.13475e+06	115.000000	2.22421e+06	115.000000	2.31699e+06	
120.000000	3.00666e+08	120.000000	3.01383e+08	120.000000	3.01469e+08	120.000000	3.01812e+08	120.000000	3.01574e+08	120.000000	1.71718e+06	120.000000	810329    	120.000000	2.30064e+06	120.000000	2.39219e+06	120.000000	2.50051e+06	
125.000000	3.2317e+08	125.000000	3.23959e+08	125.000000	3.24067e+08	125.000000	3.24449e+08	125.000000	3.2418e+08	125.000000	1.84308e+06	125.000000	867830    	125.000000	2.47139e+06	125.000000	2.56491e+06	125.000000	2.68979e+06	
130.000000	3.46339e+08	130.000000	3.47195e+08	130.000000	3.47327e+08	130.000000	3.4775e+08	130.000000	3.47449e+08	130.000000	1.97223e+06	130.000000	926771    	130.000000	2.64688e+06	130.000000	2.74226e+06	130.000000	2.88474e+06	
135.000000	3.70162e+08	135.000000	3.71078e+08	135.000000	3.71238e+08	135.000000	3.71703e+08	135.000000	3.71368e+08	135.000000	2.10452e+06	135.000000	987094    	135.000000	2.827e+06 	135.000000	2.92414e+06	135.000000	3.08524e+06	
140.000000	3.9463e+08	140.000000	3.95595e+08	140.000000	3.95789e+08	140.000000	3.96297e+08	140.000000	3.95926e+08	140.000000	2.23987e+06	140.000000	1.04878e+06	140.000000	3.01164e+06	140.000000	3.11045e+06	140.000000	3.29119e+06	
145.000000	4.19732e+08	145.000000	4.20737e+08	145.000000	4.20966e+08	145.000000	4.2152e+08	145.000000	4.21111e+08	145.000000	2.37819e+06	145.000000	1.11179e+06	145.000000	3.2007e+06	145.000000	3.30112e+06	145.000000	3.50251e+06	
