48 3110
48 3468
48 3558
57 1496
109 16
109 1051
109 2159
109 2818
109 3184
109 3867
39 2381
39 3795
111 702
111 1349
111 2350
111 3530
111 3745
111 4654
33 4244
105 744
105 1287
105 1495
105 1534
105 3304
105 4619
96 121
96 137
96 219
96 318
96 858
96 2107
96 2173
96 2370
96 2657
96 3306
96 3373
96 3818
96 4221
96 4592
114 601
114 726
114 2148
114 2577
114 2788
114 3271
114 3364
114 3489
31 5068
19 4271
57 5178
57 7440
57 7855
109 5857
109 6962
109 7009
109 7435
109 7607
109 7986
109 8131
109 8541
39 4866
39 5125
39 8458
39 9480
111 5521
111 5853
111 5879
111 5977
111 6582
111 7192
111 7593
111 7862
111 8675
111 9075
111 9183
111 9651
33 6576
33 6993
33 7523
33 9141
33 9252
105 5113
105 5777
105 6094
105 6384
105 6501
105 8350
105 8636
114 5759
114 6028
114 6030
114 6222
114 6755
114 6920
114 7642
114 7720
114 7965
114 8840
114 9465
114 9672
96 5356
96 7255
96 7622
96 8123
96 8178
96 8222
96 8276
96 8348
96 8869
96 9449
19 8506
31 7432
31 9558
31 9840
31 10910
31 13922
48 10406
109 10681
109 11972
109 12920
109 12973
109 13776
29 10693
29 11846
29 12306
111 9956
111 10595
111 10797
111 10859
111 11082
111 11336
111 12157
111 12180
111 13482
111 13867
111 14099
39 13353
39 13712
33 12767
105 9989
105 10706
105 11582
105 11742
105 11922
105 12290
105 12928
105 13154
105 13721
105 13820
105 13996
105 14096
114 10137
114 11954
114 12051
114 12840
114 13023
114 13517
114 13856
96 9690
96 9982
96 10087
96 10396
96 10646
96 10942
96 12467
96 13190
96 13313
96 13360
96 13669
96 13961
48 14620
48 15007
48 17452
57 14752
57 16309
57 17438
57 17902
29 15624
29 16437
29 17370
29 17556
109 15280
109 15424
109 15670
109 17000
109 17335
109 17844
109 17896
109 18499
39 15140
39 15425
111 14734
111 14772
111 17365
111 17422
105 15002
105 15877
105 16665
105 17377
105 17649
105 17833
105 18074
105 18604
33 14681
96 15729
96 15816
96 16934
