run,entry,type,status
60,99797,Other,False
60,99927,Multi,True
60,99968,Other,False
60,100011,Other,False
60,100056,Other,False
60,100212,Other,False
60,100262,Other,False
60,100312,Other,False
60,100348,Other,False
60,100427,Other,False
60,100468,Other,False
60,100503,Other,False
60,100562,Other,False
60,100572,Other,False
60,100640,Other,False
60,100883,Binary,True
60,100986,Other,False
60,100987,Other,False
60,101073,Binary,True
60,101201,Other,False
60,101273,Other,False
60,101423,Binary,True
60,101455,Other,False
60,101590,Binary,True
60,101681,Other,False
60,101714,Binary,True
60,102128,Binary,True
60,102154,Other,False
60,102177,Binary,True
60,102190,Other,False
60,102261,Other,False
60,102408,Other,False
60,102426,Other,False
60,102782,Other,False
60,102835,Other,False
60,102941,Binary,True
60,103048,Binary,True
60,103082,Other,False
60,103128,Binary,True
60,103240,Other,False
60,103488,Other,False
60,103633,Binary,False
60,103639,Other,False
60,103654,Other,False
60,103663,Binary,True
60,103734,Other,False
60,103758,Binary,True
60,103832,Multi,True
60,103840,Other,False
60,103846,Other,False
60,103937,Other,False
60,104002,Other,False
60,104057,Other,False
60,104106,Other,False
60,104371,Other,False
60,104579,Other,False
60,104836,Other,False
60,104875,Other,False
60,104877,Binary,True
60,105166,Other,False
60,105183,Multi,True
60,105348,Other,False
60,105399,Other,False
60,105474,Other,False
60,105493,Other,False
60,105508,Other,False
60,105626,Other,False
60,105876,Other,False
60,105938,Other,False
60,105946,Other,False
60,106072,Binary,True
60,106218,Binary,True
60,106236,Other,False
60,106354,Other,False
60,106375,Other,False
60,106377,Other,False
60,106443,Other,False
60,106469,Other,False
60,106492,Binary,True
60,106591,Other,False
60,106752,Other,False
60,106864,Other,False
60,106883,Other,False
60,106891,Other,False
60,106926,Other,False
60,106935,Other,False
60,106991,Binary,True
60,107022,Other,False
60,107056,Other,False
60,107262,Other,False
60,107437,Other,False
60,107531,Other,False
60,107565,Multi,True
60,107646,Binary,True
60,107752,Binary,True
60,108001,Other,False
60,108045,Other,False
60,108139,Other,False
60,108147,Binary,True
60,108243,Binary,True
60,108303,Other,False
60,108339,Other,False
60,108399,Other,False
60,108410,Other,False
60,108787,Other,False
60,109220,Binary,True
60,109255,Other,False
60,109280,Other,False
60,109358,Other,False
60,109426,Binary,True
60,109443,Binary,True
60,109476,Other,False
60,109570,Binary,True
60,109578,Other,False
60,109615,Binary,False
60,109813,Other,False
60,109820,Multi,True
60,110002,Binary,True
60,110086,Other,False
60,110230,Other,False
60,110234,Other,False
60,110312,Other,False
60,110396,Binary,True
60,110464,Other,False
60,110563,Other,False
60,110586,Other,False
60,110591,Other,False
60,110805,Other,False
60,110887,Binary,True
60,111096,Other,False
60,111098,Other,False
60,111211,Binary,True
60,111246,Multi,False
60,111397,Multi,False
60,111443,Multi,False
60,111625,Other,False
60,111676,Other,False
60,111707,Other,False
60,111728,Other,False
60,111895,Other,False
60,111928,Other,False
60,111958,Multi,True
60,112044,Binary,True
60,112056,Other,False
60,112063,Binary,True
60,112105,Other,False
60,112169,Other,False
60,112216,Binary,True
60,112302,Binary,True
60,112382,Other,False
60,112419,Other,False
60,112425,Multi,True
60,112561,Binary,False
60,112834,Other,False
60,112901,Other,False
60,112928,Other,True
60,113028,Binary,False
60,113197,Other,False
60,113215,Binary,True
60,113307,Other,False
60,113327,Other,False
60,113362,Other,False
60,113403,Other,False
60,113457,Other,False
60,113495,Binary,True
60,113618,Multi,True
60,114060,Other,False
60,114103,Other,False
60,114285,Other,False
60,114603,Binary,True
60,114991,Multi,False
60,115000,Other,False
60,115053,Binary,True
60,115400,Other,False
60,115470,Other,False
60,115531,Other,False
60,116017,Multi,True
60,116200,Other,False
60,116267,Binary,True
60,116310,Other,False
60,116441,Other,False
60,116529,Other,False
60,116690,Other,False
60,116708,Other,False
60,116921,Binary,True
60,117102,Other,False
60,117262,Other,False
60,117358,Other,False
60,117595,Other,False
60,117644,Binary,True
60,117724,Binary,True
60,117769,Other,False
60,117955,Other,False
60,117967,Binary,True
60,117995,Binary,True
60,118024,Other,False
60,118079,Binary,True
60,118119,Binary,True
60,118604,Other,False
60,118606,Binary,True
60,118609,Other,False
60,118705,Other,False
60,118980,Other,False
60,119107,Other,False
60,119162,Other,False
60,119258,Other,False
60,119600,Other,False
60,119603,Other,False
60,119617,Other,False
60,119854,Binary,True
60,119869,Other,False
60,119884,Other,False
60,120101,Multi,True
60,120126,Other,False
60,120140,Other,False
60,120313,Binary,True
60,120382,Other,False
60,120414,Other,False
60,120428,Other,False
60,120612,Other,False
60,120714,Other,False
60,120987,Binary,True
60,121064,Binary,True
60,121164,Other,False
60,121171,Binary,True
60,121208,Other,False
60,121218,Multi,True
60,121221,Other,False
60,121364,Other,False
60,121490,Multi,True
60,121501,Other,False
60,121676,Other,False
60,121684,Other,False
60,121771,Other,False
60,121797,Other,False
60,121828,Other,False
60,121926,Other,False
60,122077,Other,False
60,122177,Other,False
60,122396,Other,False
60,122512,Binary,True
60,122561,Binary,True
60,122615,Other,False
60,122699,Other,False
60,122755,Other,False
60,122951,Binary,True
60,122953,Other,False
60,123034,Other,False
60,123122,Binary,True
60,123364,Other,False
60,123379,Binary,True
60,123893,Other,False
60,123916,Multi,True
60,124011,Other,False
60,124043,Other,False
60,124499,Other,False
60,124505,Multi,True
60,124574,Multi,True
60,124584,Other,False
60,124620,Other,False
60,124671,Binary,True
60,124829,Other,False
60,124837,Other,False
60,124923,Other,False
60,124941,Other,False
60,124956,Other,False
60,125068,Other,False
60,125136,Binary,False
60,125174,Binary,True
60,125230,Other,False
60,125513,Other,False
60,125804,Multi,True
60,125825,Other,False
60,125861,Other,False
60,125982,Other,False
60,126074,Other,False
60,126152,Other,False
60,126486,Binary,False
60,126521,Multi,True
60,126536,Other,False
60,126586,Other,False
60,126751,Binary,False
60,126801,Other,False
60,127194,Other,False
60,127256,Other,False
60,127375,Other,False
60,127594,Other,False
60,127612,Other,False
60,127799,Multi,True
60,127833,Binary,True
60,127987,Binary,True
60,128122,Binary,True
60,128302,Other,False
60,128623,Other,False
60,128725,Other,False
60,128881,Other,False
60,129080,Binary,True
60,129238,Other,False
60,129287,Other,False
60,129484,Other,False
60,129604,Other,False
60,129609,Other,False
60,129626,Other,False
60,129669,Other,False
60,129724,Binary,True
60,129837,Other,False
60,129906,Other,False
60,129929,Other,False
60,130016,Other,False
60,130066,Other,False
60,130068,Other,False
60,130101,Other,False
60,130288,Other,False
60,130311,Binary,True
60,130514,Other,False
60,130599,Other,False
60,130789,Other,False
60,131005,Other,False
60,131016,Other,False
60,131080,Binary,True
60,131103,Multi,True
60,131220,Binary,True
60,131296,Binary,True
60,131396,Binary,False
60,131476,Other,False
60,131540,Other,False
60,131678,Other,False
60,131880,Other,False
60,132349,Other,False
60,132405,Binary,True
60,132410,Other,False
60,132755,Other,False
60,132950,Binary,True
60,132973,Other,False
60,133017,Other,False
60,133064,Binary,True
60,133068,Multi,True
60,133203,Other,False
60,133293,Other,False
60,133382,Other,False
60,133561,Binary,True
60,133570,Other,False
60,133693,Other,False
60,133789,Other,False
60,133844,Other,False
60,133847,Other,False
60,133978,Multi,False
60,134380,Binary,True
60,134474,Binary,True
60,134512,Other,False
60,134557,Binary,True
60,134612,Other,False
60,134885,Other,False
60,134935,Other,False
