run,entry,type,status
69,3041,,False
69,3048,,False
69,3049,,False
69,3055,,False
69,3063,,False
69,3073,,False
69,3087,,False
69,3089,,False
69,3091,,False
69,3096,,False
69,3100,,False
69,3101,,False
69,3107,,False
69,3122,,False
69,3139,,False
69,3141,,False
69,3144,,False
69,3153,,False
69,3160,,False
69,3167,,False
69,3179,,False
69,3192,,False
69,3196,,False
69,3211,,False
69,3219,,False
69,3223,,False
69,3229,,False
69,3233,,False
69,3250,,False
69,3257,,False
69,3273,,False
69,3274,,False
69,3285,,False
69,3299,,False
69,3321,,False
69,3327,,False
69,3328,,False
69,3330,,False
69,3337,,False
69,3338,,False
69,3347,,False
69,3359,,False
69,3360,,False
69,3379,,False
69,3381,,False
69,3385,,False
69,3400,,False
69,3401,,False
69,3403,,False
69,3436,,False
69,3451,,False
69,3456,,False
69,3468,,False
69,3469,,False
69,3490,,False
69,3493,,False
69,3500,,False
69,3514,,False
69,3520,,False
69,3522,,False
69,3527,,False
69,3528,,False
69,3529,,False
69,3544,,False
69,3548,,False
69,3552,,False
69,3558,,False
69,3565,,False
69,3566,,False
69,3582,,False
69,3603,,False
69,3628,,False
69,3638,,False
69,3639,,False
69,3644,,False
69,3648,,False
69,3651,,False
69,3659,,False
69,3664,,False
69,3670,,False
69,3675,,False
69,3677,,False
69,3682,,False
69,3699,,False
69,3716,,False
69,3752,,False
69,3755,,False
69,3756,,False
69,3776,,False
69,3795,,False
69,3819,,False
69,3823,,False
69,3843,,False
69,3850,,False
69,3865,,False
69,3874,,False
69,3889,,False
69,3905,,False
69,3926,,False
69,3932,,False
69,3946,,False
69,3959,,False
69,3962,,False
69,3975,,False
69,3985,,False
69,3988,,False
69,3991,,False
69,4002,,False
69,4049,,False
69,4050,,False
69,4061,,False
69,4073,,False
69,4075,,False
69,4092,,False
69,4096,,False
69,4100,,False
69,4114,,False
69,4115,,False
69,4122,,False
69,4123,,False
69,4129,,False
69,4139,,False
69,4142,,False
69,4145,,False
69,4150,,False
69,4154,,False
69,4157,,False
69,4166,,False
69,4172,,False
69,4183,,False
69,4185,,False
69,4188,,False
69,4194,,False
69,4209,,False
69,4227,,False
69,4230,,False
69,4245,,False
69,4260,,False
69,4266,,False
69,4269,,False
69,4274,,False
69,4278,,False
69,4291,,False
69,4299,,False
69,4301,,False
69,4319,,False
69,4324,,False
69,4326,,False
69,4336,,False
69,4338,,False
69,4342,,False
69,4343,,False
69,4349,,False
69,4350,,False
69,4359,,False
69,4362,,False
69,4374,,False
69,4388,,False
69,4390,,False
69,4402,,False
69,4407,,False
69,4411,,False
69,4414,,False
69,4425,,False
69,4434,,False
69,4438,,False
69,4445,,False
69,4446,,False
69,4449,,False
69,4452,,False
69,4469,,False
69,4476,,False
69,4477,,False
69,4485,,False
69,4502,,False
69,4505,,False
69,4519,,False
69,4523,,False
69,4524,,False
69,4527,,False
69,4537,,False
69,4540,,False
69,4541,,False
69,4543,,False
69,4547,,False
69,4550,,False
69,4563,,False
69,4570,,False
69,4577,,False
69,4589,,False
69,4590,,False
69,4608,,False
69,4613,,False
69,4614,,False
69,4628,,False
69,4640,,False
69,4642,,False
69,4644,,False
69,4653,,False
69,4662,,False
69,4672,,False
69,4677,,False
69,4687,,False
69,4692,,False
69,4699,,False
69,4703,,False
69,4709,,False
69,4713,,False
69,4714,,False
69,4716,,False
69,4730,,False
69,4749,,False
69,4755,,False
69,4759,,False
69,4768,,False
69,4773,,False
69,4776,,False
69,4785,,False
69,4797,,False
69,4799,,False
69,4803,,False
69,4811,,False
69,4819,,False
69,4828,,False
69,4832,,False
